timestamp,open,high,low,close,volume,currency_volume,turnover,trades,time_iso,ohlc,is_closed,funding_rate,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
1757730600000,115991.3,115991.3,115900.1,115937.4,8698,7.504,869800,1,2025-09-13T02:30:00Z,"{'open': 115991.3, 'high': 115991.3, 'low': 115900.1, 'close': 115937.4}",True,0.0001,,,,,,,,,,0.0,,,,,,,8698,,,False,False,False,False,False,False,False
1757731500000,115925.8,115969.6,115854.6,115899.8,12895,11.1447,1289500,1,2025-09-13T02:45:00Z,"{'open': 115925.8, 'high': 115969.6, 'low': 115854.6, 'close': 115899.8}",True,0.0001,,,,,,,,,,0.0,,,,,,,-4197,,,False,False,False,False,False,False,False
1757732400000,115899.7,116034.3,115891.0,115938.1,27360,23.5957,2736000,1,2025-09-13T03:00:00Z,"{'open': 115899.7, 'high': 116034.3, 'low': 115891.0, 'close': 115938.1}",True,0.0001,,,,,,,,,,0.0,,,,,,,23163,,,False,False,False,False,False,False,False
1757733300000,115938.1,115960.9,115898.0,115912.5,23658,20.4083,2365800,1,2025-09-13T03:15:00Z,"{'open': 115938.1, 'high': 115960.9, 'low': 115898.0, 'close': 115912.5}",True,0.0001,,,,,,,,,,0.0,,,,,,,-495,,,False,False,False,False,False,False,False
1757734200000,115912.4,115981.7,115872.9,115940.0,18858,16.2716,1885800,1,2025-09-13T03:30:00Z,"{'open': 115912.4, 'high': 115981.7, 'low': 115872.9, 'close': 115940.0}",True,0.0001,,,,,,,,,,0.0,,,,,,,18363,,,False,False,False,False,False,False,False
1757735100000,115942.1,116016.6,115923.4,115991.5,24980,21.5401,2498000,1,2025-09-13T03:45:00Z,"{'open': 115942.1, 'high': 116016.6, 'low': 115923.4, 'close': 115991.5}",True,0.0001,,,,,,,,,,0.0,,,,,,,43343,,,False,False,False,False,False,False,False
1757736000000,115988.0,115988.0,115849.7,115881.5,33093,28.5597,3309300,1,2025-09-13T04:00:00Z,"{'open': 115988.0, 'high': 115988.0, 'low': 115849.7, 'close': 115881.5}",True,0.0001,,,,,,,,,,0.0,,,,,,,10250,,,False,False,False,False,False,False,False
1757736900000,115881.4,115881.4,115768.1,115768.2,14012,12.1049,1401200,1,2025-09-13T04:15:00Z,"{'open': 115881.4, 'high': 115881.4, 'low': 115768.1, 'close': 115768.2}",True,0.0001,,,,,,,,,,0.0,,,,,,,-3762,,,False,False,False,False,False,False,False
1757737800000,115768.2,115869.2,115768.2,115833.3,23301,20.1187,2330100,1,2025-09-13T04:30:00Z,"{'open': 115768.2, 'high': 115869.2, 'low': 115768.2, 'close': 115833.3}",True,0.0001,,,,,,,,,,0.0,,,,,,,19539,,,False,False,False,False,False,False,False
1757738700000,115833.3,115833.3,115712.0,115722.1,30966,26.7506,3096600,1,2025-09-13T04:45:00Z,"{'open': 115833.3, 'high': 115833.3, 'low': 115712.0, 'close': 115722.1}",True,0.0001,,,,,,,,,,0.0,,,,,,,-11427,,,False,False,False,False,False,False,False
