timestamp,open,high,low,close,volume,currency_volume,turnover,trades,time_iso,ohlc,is_closed,funding_rate,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
1755684000000,113652.7,114318.0,112318.9,113314.8,3520619,3106.2073,352061900,1,2025-08-20T10:00:00Z,"{'open': 113652.7, 'high': 114318.0, 'low': 112318.9, 'close': 113314.8}",True,0.0001,,,,,,,,,,0.0,,,,,,,3520619,,,False,False,False,False,False,False,False
1755705600000,113316.0,114442.1,113226.0,114329.0,1561067,1370.7119,156106700,1,2025-08-20T16:00:00Z,"{'open': 113316.0, 'high': 114442.1, 'low': 113226.0, 'close': 114329.0}",True,0.0001,,,,,,,,,,0.0,,,,,,,5081686,,,False,False,False,False,False,False,False
1755727200000,114324.1,114809.0,113835.4,113926.1,1184932,1036.9446,118493200,1,2025-08-20T22:00:00Z,"{'open': 114324.1, 'high': 114809.0, 'low': 113835.4, 'close': 113926.1}",True,0.0001,,,,,,,,,,0.0,,,,,,,3896754,,,False,False,False,False,False,False,False
1755748800000,113926.1,113997.9,113261.0,113338.8,1185593,1043.4379,118559300,1,2025-08-21T04:00:00Z,"{'open': 113926.1, 'high': 113997.9, 'low': 113261.0, 'close': 113338.8}",True,0.0001,,,,,,,,,,0.0,,,,,,,2711161,,,False,False,False,False,False,False,False
1755770400000,113338.8,113942.0,112558.2,112761.9,2253665,1991.5543,225366500,1,2025-08-21T10:00:00Z,"{'open': 113338.8, 'high': 113942.0, 'low': 112558.2, 'close': 112761.9}",True,0.0001,,,,,,,,,,0.0,,,,,,,457496,,,False,False,False,False,False,False,False
1755792000000,112760.3,112945.2,111942.9,112559.3,2014285,1793.1969,201428500,1,2025-08-21T16:00:00Z,"{'open': 112760.3, 'high': 112945.2, 'low': 111942.9, 'close': 112559.3}",True,0.0001,,,,,,,,,,0.0,,,,,,,-1556789,,,False,False,False,False,False,False,False
1755813600000,112559.2,113499.9,112196.0,112887.0,1858441,1646.8246,185844100,1,2025-08-21T22:00:00Z,"{'open': 112559.2, 'high': 113499.9, 'low': 112196.0, 'close': 112887.0}",True,0.0001,,,,,,,,,,0.0,,,,,,,301652,,,False,False,False,False,False,False,False
1755835200000,112887.1,113358.5,112658.9,113006.3,1652405,1462.0509,165240500,1,2025-08-22T04:00:00Z,"{'open': 112887.1, 'high': 113358.5, 'low': 112658.9, 'close': 113006.3}",True,0.0001,,,,,,,,,,0.0,,,,,,,1954057,,,False,False,False,False,False,False,False
1755856800000,113006.3,117263.6,111611.4,116330.3,8824090,7722.8122,882409000,1,2025-08-22T10:00:00Z,"{'open': 113006.3, 'high': 117263.6, 'low': 111611.4, 'close': 116330.3}",True,0.0001,,,,,,,,,,0.0,,,,,,,10778147,,,False,False,False,False,False,False,False
1755878400000,116330.3,117407.0,116099.0,117012.0,3233968,2772.147,323396800,1,2025-08-22T16:00:00Z,"{'open': 116330.3, 'high': 117407.0, 'low': 116099.0, 'close': 117012.0}",True,0.0001,,,,,,,,,,0.0,,,,,,,14012115,,,False,False,False,False,False,False,False
1755900000000,117012.0,117030.3,115410.9,115534.1,1834662,1579.7639,183466200,1,2025-08-22T22:00:00Z,"{'open': 117012.0, 'high': 117030.3, 'low': 115410.9, 'close': 115534.1}",True,0.0001,,,,,,,,,,0.0,,,,,,,12177453,2219.300000000003,,False,False,False,False,False,False,False
1755921600000,115534.0,116001.0,115517.0,115735.9,1343311,1160.4774,134331100,1,2025-08-23T04:00:00Z,"{'open': 115534.0, 'high': 116001.0, 'low': 115517.0, 'close': 115735.9}",True,0.0001,,,,,,,,,,0.0,,,,,,,13520764,1406.8999999999942,,False,False,False,False,False,False,False
1755943200000,115735.9,115747.2,114518.4,114785.1,1999658,1738.4354,199965800,1,2025-08-23T10:00:00Z,"{'open': 115735.9, 'high': 115747.2, 'low': 114518.4, 'close': 114785.1}",True,0.0001,,,,,,,,,,0.0,,,,,,,11521106,859.0,1.29753571466393,False,False,False,False,False,False,False
1755964800000,114784.0,115300.0,114658.3,114984.5,742862,645.811,74286200,1,2025-08-23T16:00:00Z,"{'open': 114784.0, 'high': 115300.0, 'low': 114658.3, 'close': 114984.5}",True,0.0001,56.84862470880712,,,,,,,,,1446.385714285717,58.20104907170961,,-41.79895092829039,,114475.02473213384,42.43912673706153,12263968,1645.699999999997,0.5733453454504106,False,False,False,False,False,False,False
1755986400000,114984.0,115649.3,114926.9,115030.8,946032,820.6336,94603200,1,2025-08-23T22:00:00Z,"{'open': 114984.0, 'high': 115649.3, 'low': 114926.9, 'close': 115030.8}",True,0.0001,57.162925921361385,,,,,,,,,1394.672448979595,58.99993098212446,,-41.00006901787554,,114630.5398004283,43.300941554354914,13210000,2268.9000000000087,0.9696636679391264,False,False,False,False,False,False,False
1756008000000,115030.8,115273.4,114669.6,114845.2,720671,626.9227,72067100,1,2025-08-24T04:00:00Z,"{'open': 115030.8, 'high': 115273.4, 'low': 114669.6, 'close': 114845.2}",True,0.0001,55.42030863055911,,,,,,,,,1338.181559766766,55.7975015529022,57.66616053557876,-44.2024984470978,,114670.85599171325,42.540109072232895,12489329,2285.899999999994,1.3291123604626078,False,False,False,False,False,False,False
1756029600000,114845.1,114962.0,114343.3,114410.0,1017430,887.425,101743000,1,2025-08-24T10:00:00Z,"{'open': 114845.1, 'high': 114962.0, 'low': 114343.3, 'close': 114410.0}",True,0.0001,51.45895063263579,,,,,,,,,1286.7900197834254,48.288356684381306,54.361929739802655,-51.711643315618694,,114686.67826721525,43.93704821643205,11471899,1523.0,1.4615752306408512,False,False,False,False,False,False,False
