timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC
1755100800000,120947.1,124601.5,117473.2,118285.7,1,2025-08-13T16:00:00Z,"{'open': 120947.1, 'high': 124601.5, 'low': 117473.2, 'close': 118285.7}",True,62.38668211645547,1302.7745135584992,,,119794.30675474672,113248.24000000002,106702.17324525332,13092.133509493404,0.8847699839256299,3466.0192432149706,-39.61860552645612,153.62630883075573,115064.69285714286,100.0,1,3875.800000000003,7.890749917681172
1755014400000,119910.4,122258.3,118898.5,120947.1,1,2025-08-12T16:00:00Z,"{'open': 119910.4, 'high': 122258.3, 'low': 118898.5, 'close': 120947.1}",True,67.66960199242078,1633.6811784321326,,,120999.53593567763,113755.85499999998,106512.17406432233,14487.3618713553,0.9963805738999795,3502.2035829853303,-22.923815199322487,145.14728536576786,115733.01428571428,100.0,2,6159.900000000009,7.835971269204993
1754928000000,120301.3,120804.7,118081.1,119910.3,1,2025-08-11T16:00:00Z,"{'open': 120301.3, 'high': 120804.7, 'low': 118081.1, 'close': 119910.3}",True,63.90403662500736,1791.6133953168319,1083.4466920911354,708.1667032256964,121648.08798245028,114313.81500000002,106979.54201754976,14668.54596490052,0.8815296358201745,3456.760469914949,-33.26879844548929,110.99121269524898,116389.74285714286,100.0,1,3574.5,4.80762591349176
1754841600000,118820.8,122338.8,118086.4,120301.3,1,2025-08-10T16:00:00Z,"{'open': 118820.8, 'high': 122338.8, 'low': 118086.4, 'close': 120301.3}",True,64.70176674450113,1926.1230991972407,1251.9819735123565,674.1411256848842,122203.223721732,114890.595,107577.966278268,14625.257443464012,0.8699562227137432,3513.591864921025,-33.111828072904224,114.37420448686423,116940.95476190477,100.0,2,7544.699999999997,4.803758607231474
1754755200000,116867.3,119147.4,116371.3,118820.8,1,2025-08-09T16:00:00Z,"{'open': 116867.3, 'high': 119147.4, 'low': 116371.3, 'close': 118820.8}",True,59.35296942338418,1891.4555099388963,1379.8766807976644,511.57882914123184,122337.52837883384,115388.92000000001,108440.31162116618,13897.216757667658,0.746947288787626,3543.335303140952,-44.511777252462096,59.864863175313175,117177.55,100.0,1,5512.800000000003,2.136057860091219
1754668800000,116177.3,117904.7,115966.8,116867.3,1,2025-08-08T16:00:00Z,"{'open': 116177.3, 'high': 117904.7, 'low': 115966.8, 'close': 116867.3}",True,53.11366778433926,1686.9044869024365,1441.282242018619,245.62224488381753,121987.32373745501,115814.475,109641.626262545,12345.697474910005,0.5852786974684613,3494.0970672023127,-59.55385811856564,25.022480265893584,117273.54047619048,100.0,0,3138.600000000006,3.6456402552045706
1754582400000,116670.7,117628.1,115601.6,116177.3,1,2025-08-07T16:00:00Z,"{'open': 116670.7, 'high': 117628.1, 'low': 115601.6, 'close': 116177.3}",True,51.07149510858651,1452.3769960686914,1443.5011928286335,8.875803240057849,121992.08895253154,115990.03499999999,109987.98104746843,12004.107905063109,0.5156000763639444,3389.2687052592905,-68.53679371923685,8.874761159703578,117372.85952380951,100.0,-1,32.80000000000291,2.532301337946132
1754496000000,115394.9,116796.2,114219.8,116670.6,1,2025-08-06T16:00:00Z,"{'open': 115394.9, 'high': 116796.2, 'low': 114219.8, 'close': 116670.6}",True,52.4782716061442,1291.4306485941925,1413.0870839817453,-121.65643538755285,121943.52726998128,116223.43499999998,110503.34273001869,11440.184539962589,0.539087219129901,3331.2066548836265,-64.52345116543948,-14.737869053240393,117553.18333333333,100.0,0,-1583.2999999999884,2.586770094092352
1754409600000,112879.9,115485.5,112774.9,115394.9,1,2025-08-05T16:00:00Z,"{'open': 112879.9, 'high': 115485.5, 'low': 112774.9, 'close': 115394.9}",True,48.58771484068462,1048.8506823552452,1340.2398036564452,-291.3891213012,121394.34012542503,116511.44499999999,111628.54987457495,9765.790250850085,0.3856677266949486,3371.5276081062257,-77.84654930411108,-68.6680862303025,117642.43571428572,100.0,-1,-2302.7000000000116,-0.6454029248048817
1754323200000,114786.8,115717.7,112584.5,112879.9,1,2025-08-04T16:00:00Z,"{'open': 114786.8, 'high': 115717.7, 'low': 112584.5, 'close': 112879.9}",True,41.98003296484654,646.2156582950556,1201.4349745841673,-555.2193162891117,121310.42697435923,116547.52000000002,111784.6130256408,9525.813948718423,0.1149809328898917,3354.5042075272095,-97.54181576100528,-101.36589516968039,117569.32857142857,100.0,-2,-4393.100000000006,-4.544458998815261
1754236800000,113883.0,115463.2,113696.3,114786.8,1,2025-08-03T16:00:00Z,"{'open': 113883.0, 'high': 115463.2, 'low': 113696.3, 'close': 114786.8}",True,47.77890155753404,475.5139652758662,1056.250772722507,-580.7368074466408,121298.17284067775,116566.36499999999,111834.55715932223,9463.615681355528,0.31195717789914623,3299.4181927038376,-81.67346259465755,-68.81287010527676,117445.85238095238,100.0,-1,-3498.899999999994,-2.4731175487010804
1754150400000,112762.7,114201.6,111839.8,113883.0,1,2025-08-02T16:00:00Z,"{'open': 112762.7, 'high': 114201.6, 'low': 111839.8, 'close': 113883.0}",True,45.45978656433863,264.2563543317665,897.8518890443589,-633.5955347125924,121336.63354214923,116521.155,111705.67645785077,9630.957084298454,0.22607551078168162,3274.2454646535634,-83.98959386288662,-105.75904593363137,117110.17857142857,100.0,-2,-7064.100000000006,-2.890690951881507
1754064000000,115277.3,115630.6,112610.4,112762.7,1,2025-08-01T16:00:00Z,"{'open': 115277.3, 'high': 115630.6, 'low': 112610.4, 'close': 112762.7}",True,42.69351557039493,6.361002688019653,719.5537117730911,-713.1927090850714,121429.68867902496,116342.5,111255.31132097504,10174.377358049911,0.14815537363889053,3256.0993600354527,-92.76820486298851,-88.73717143938936,116838.95476190477,100.0,-3,-7147.600000000006,-4.6692034624641865
1753977600000,118255.8,118842.8,113863.5,115277.3,1,2025-07-31T16:00:00Z,"{'open': 118255.8, 'high': 118842.8, 'low': 113863.5, 'close': 115277.3}",True,50.04190935014631,4.828621739929076,576.6086937664587,-571.7800720265296,121313.23765517912,116468.535,111623.83234482088,9689.405310358241,0.37705798634240867,3457.813691461492,-73.06393348848508,-19.87533599113121,116710.81428571428,100.0,-2,-5024.0,-4.687834598762602
1753891200000,117979.9,118891.5,115714.7,118255.8,1,2025-07-30T16:00:00Z,"{'open': 117979.9, 'high': 118891.5, 'low': 115714.7, 'close': 118255.8}",True,57.06479464616047,241.17415094879107,509.52178520292523,-268.34763425413416,121392.18456374318,116715.925,112039.66543625682,9352.519127486361,0.6646481529745736,3468.984142071385,-38.889418039813314,29.500391201932008,116532.28095238096,100.0,-1,-565.0,-1.3797813865864734
1753804800000,117375.6,118772.2,116943.8,117979.9,1,2025-07-29T16:00:00Z,"{'open': 117375.6, 'high': 118772.2, 'low': 116943.8, 'close': 117979.9}",True,56.27562772872263,401.587609434966,487.93495004933345,-86.34734061436745,121425.31726428335,116928.48500000002,112431.65273571668,8993.664528566675,0.6169061839765491,3351.799560494857,-41.517287360701104,34.929858266015806,116332.09047619047,100.0,-2,1112.5999999999913,-1.9296549580096047
1753718400000,118212.8,119312.4,117257.0,117375.8,1,2025-07-28T16:00:00Z,"{'open': 118212.8, 'high': 119312.4, 'low': 117257.0, 'close': 117375.8}",True,54.498466963649584,474.5008591385413,485.24813186717506,-10.747272728633789,121475.96474083042,116990.05,112504.13525916959,8971.829481660825,0.542995690097377,3259.199591888081,-47.27116868273169,34.75883157311474,116216.59285714287,100.0,-3,1198.5,-1.2161170434806028
1753632000000,118621.8,119872.3,117940.2,118212.8,1,2025-07-27T16:00:00Z,"{'open': 118621.8, 'high': 119872.3, 'low': 117940.2, 'close': 118212.8}",True,56.546029340612776,592.9884381468873,506.7961931231175,86.19224502376983,121471.62905262958,116987.995,112504.36094737041,8967.268105259165,0.6365861916497934,3204.721049610361,-20.659819483348894,58.0464107205163,116104.65952380952,100.0,-2,1542.199999999997,1.1513057972589424
1753545600000,118170.3,118635.2,117838.0,118621.8,1,2025-07-26T16:00:00Z,"{'open': 118170.3, 'high': 118635.2, 'low': 117838.0, 'close': 118621.8}",True,57.551243545902885,711.6896645705565,547.7748874126054,163.9147771579511,121564.94321423171,117034.205,112503.4667857683,9061.476428463415,0.6752026849634718,3032.755260352478,-15.568004979769686,44.2409567169001,116122.64761904762,100.0,-1,3226.9000000000087,2.1041115605199985
1753459200000,115779.5,118274.7,115493.6,118170.3,1,2025-07-25T16:00:00Z,"{'open': 115779.5, 'high': 118274.7, 'low': 115493.6, 'close': 118170.3}",True,56.010888821634666,760.56168339742,590.3322466095683,170.22943678785168,121636.07285850245,117079.06999999999,112522.06714149754,9114.005717004911,0.6197311076910994,3039.572741755873,-21.188920012449426,7.96275074827778,116151.21428571429,100.0,-2,5290.400000000009,1.285413806048822
1753372800000,119183.6,119500.3,114710.2,115779.5,1,2025-07-24T16:00:00Z,"{'open': 119183.6, 'high': 119500.3, 'low': 114710.2, 'close': 115779.5}",True,48.59404313158435,599.4652687073831,592.1588510291313,7.306417678251819,121508.98226829816,116953.75999999998,112398.5377317018,9110.444536596362,0.3711083750871853,3164.610403059025,-50.953003423591696,-9.771990311207126,116165.09523809524,100.0,-3,992.6999999999971,0.33329029272524685
1753286400000,118665.9,119572.3,117149.6,119183.1,1,2025-07-23T16:00:00Z,"{'open': 118665.9, 'high': 119572.3, 'low': 117149.6, 'close': 119183.1}",True,57.269040886602234,737.9308666715078,621.3132541576066,116.61761251390124,121169.46188661402,116865.56000000001,112561.658113386,8607.80377322802,0.7692370854465809,3209.481088554809,-8.580143168378426,74.01654868221517,116360.77142857142,100.0,-2,5300.100000000006,5.583987937622209
1753200000000,119045.1,120390.3,117372.4,118665.9,1,2025-07-22T16:00:00Z,"{'open': 119045.1, 'high': 120390.3, 'low': 117372.4, 'close': 118665.9}",True,55.73000174617782,796.7477212967206,656.4001475854294,140.34757371129115,120962.93644984938,116803.34,112643.74355015061,8319.19289969877,0.7238871032870796,3195.796725086609,-20.1672416817731,84.54569584043875,116664.89761904762,100.0,-3,5903.199999999997,3.37939554025375
1753113600000,118419.6,119702.4,116182.9,119045.1,1,2025-07-21T16:00:00Z,"{'open': 118419.6, 'high': 119702.4, 'low': 116182.9, 'close': 119045.1}",True,56.649847235620044,863.9991290937323,697.9199438870901,166.07918520664225,120721.03436356997,116740.53,112760.02563643003,7961.008727139939,0.7894821597347933,3218.918387580423,-15.732413309163173,71.69482284918278,116992.23809523809,100.0,-2,3767.800000000003,4.532809989199447
1753027200000,118775.7,119730.3,116552.2,118419.6,1,2025-07-20T16:00:00Z,"{'open': 118775.7, 'high': 119730.3, 'low': 116552.2, 'close': 118419.6}",True,54.63330859114334,856.9453986885928,729.7250348473907,127.22036384120213,120662.6972806625,116720.47,112778.2427193375,7884.454561324994,0.7155038102869684,3216.002788467536,-23.047774983919034,67.84324183486063,117248.32857142857,100.0,-3,163.8000000000029,5.016641141086555
1752940800000,118131.8,118890.3,117320.8,118775.7,1,2025-07-19T16:00:00Z,"{'open': 118131.8, 'high': 118890.3, 'low': 117320.8, 'close': 118775.7}",True,55.602251297156194,870.060049810636,757.7920378400398,112.26801197059615,120858.81199870334,116815.88999999998,112772.96800129663,8085.843997406715,0.7423754404151949,3098.3954464341405,-20.75348012185252,66.13140214886509,117606.95714285715,100.0,-2,795.8000000000029,3.034769204344649
1752854400000,117935.7,118589.5,116900.9,118131.8,1,2025-07-18T16:00:00Z,"{'open': 117935.7, 'high': 118589.5, 'low': 116900.9, 'close': 118131.8}",True,53.382074437545015,819.0546049653785,770.0445512651075,49.01005370027099,120984.46036344722,116913.61500000002,112842.76963655282,8141.6907268943905,0.6496230992877144,3010.995771688845,-34.60348103205244,43.315279020078876,117907.39761904762,100.0,-3,756.0,-0.10485743616803574
1752768000000,118956.7,121078.0,117387.3,117935.7,1,2025-07-17T16:00:00Z,"{'open': 118956.7, 'high': 121078.0, 'low': 117387.3, 'close': 117935.7}",True,52.692019149219504,754.11581364827,766.8588037417401,-12.742990093470098,121069.90035468826,116976.87,112883.83964531173,8186.060709376528,0.6171295979886556,3059.5460737110698,-49.34671315053867,75.16268225007092,118107.81190476191,100.0,-4,-277.1000000000058,-0.03746400869978453
1752681600000,119176.2,120157.2,117496.9,118956.7,1,2025-07-16T16:00:00Z,"{'open': 119176.2, 'high': 120157.2, 'low': 117496.9, 'close': 118956.7}",True,55.88919316924841,776.0912242841732,768.7052878502267,7.38593643394654,121267.07050940994,117154.96,113042.84949059007,8224.221018819866,0.7190772835356668,3031.028497017422,-33.312918119287694,74.3078661006623,118197.06904761904,100.0,-3,334.8999999999942,1.346870479264034
1752595200000,116451.3,119874.8,116087.7,119176.2,1,2025-07-15T16:00:00Z,"{'open': 116451.3, 'high': 119874.8, 'low': 116087.7, 'close': 119176.2}",True,56.56875288953908,801.9740534230223,775.3590409647859,26.61501245823638,121167.73031767212,117469.775,113771.81968232787,7395.910635344248,0.7307254757575334,3085.033604373321,-29.865887747730802,49.57619946080436,118231.42142857143,100.0,-2,1005.8999999999942,0.8149709676109476
1752508800000,119946.8,120612.6,115759.1,116451.3,1,2025-07-14T16:00:00Z,"{'open': 119946.8, 'high': 120612.6, 'low': 115759.1, 'close': 116451.3}",True,46.90764402730957,595.7423776381038,739.4357082994495,-143.69333066134573,121076.48623156094,117553.0,114029.51376843906,7046.9724631218705,0.3436633595823739,3211.3526326323695,-72.6577467885297,2.4979506487132777,118204.70238095238,100.0,-3,671.8000000000029,-1.829764849294143
1752422400000,118723.2,123316.0,118288.9,119946.8,1,2025-07-13T16:00:00Z,"{'open': 118723.2, 'high': 123316.0, 'low': 118288.9, 'close': 119946.8}",True,57.04278718948222,706.2190717936464,732.792380998289,-26.573309204642555,121096.48847507902,117856.18999999999,114615.89152492095,6480.596950158069,0.8225952818974528,3472.3060160157715,-39.15034046805638,196.67558193516578,118336.28333333334,100.0,-2,763.6999999999971,1.5033388254070608
1752336000000,117144.5,119463.3,117026.1,118723.2,1,2025-07-12T16:00:00Z,"{'open': 117144.5, 'high': 119463.3, 'low': 117026.1, 'close': 118723.2}",True,53.21336328387665,687.1176889036142,723.6574425793541,-36.53975367573992,120413.83262187753,118154.215,115894.59737812246,4519.235243755073,0.6259029391723423,3432.905586300359,-53.36865834669643,25.1647981103066,118339.08333333334,100.0,-3,57.30000000000291,2.5425053658030974
1752249600000,116960.4,118245.0,116665.7,117144.5,1,2025-07-11T16:00:00Z,"{'open': 116960.4, 'high': 118245.0, 'low': 116665.7, 'close': 117144.5}",True,48.67323865031612,538.3856346290413,686.6030809892916,-148.21744636025028,120150.09552065136,118247.575,116345.05447934863,3805.0410413027275,0.21010168142040891,3334.662330136048,-71.71326314810939,-105.82730321620858,118341.85952380953,100.0,-4,-1900.6000000000058,-1.710477408290274
1752163200000,111394.7,118963.1,111330.2,116960.4,1,2025-07-10T16:00:00Z,"{'open': 111394.7, 'high': 118963.1, 'low': 111330.2, 'close': 116960.4}",True,48.1572412318704,401.03618316458596,629.4897014243505,-228.45351825976456,120166.2752130104,118182.80500000001,116199.33478698961,3966.9404260207957,0.19185193909599557,3641.6793065549023,-53.02608086235382,-238.71868560712963,118276.70952380952,100.0,-5,-1459.2000000000116,-1.437228386587891
1752076800000,109039.5,112050.9,108998.9,111394.7,1,2025-07-09T16:00:00Z,"{'open': 109039.5, 'high': 112050.9, 'low': 108998.9, 'close': 111394.7}",True,35.80064567663972,-155.1314632325084,472.56546849297877,-627.6969317254872,121418.3655152433,117853.545,114288.72448475669,7129.641030486615,-0.40591447344708315,3950.2379275152666,-83.26616423717091,-414.689660862586,117718.1261904762,100.0,-6,-7381.0,-6.426471984147192
1751990400000,108223.7,109753.0,108046.3,109039.5,1,2025-07-08T16:00:00Z,"{'open': 108223.7, 'high': 109753.0, 'low': 108046.3, 'close': 109039.5}",True,32.052690372147126,-776.9866680936975,222.6550411756435,-999.641709269341,122681.2353269493,117436.73000000001,112192.22467305072,10489.010653898586,-0.30057407481790516,3907.2495041213188,-93.49561549997709,-325.536800141298,117013.60714285714,100.0,-7,-9092.300000000003,-7.921070498464785
1751904000000,108264.9,109195.7,107382.6,108223.6,1,2025-07-07T16:00:00Z,"{'open': 108264.9, 'high': 109195.7, 'low': 107382.6, 'close': 108223.6}",True,30.84786933973058,-1320.4266528926964,-85.96129763802449,-1234.465355254672,123522.32056232674,116937.27000000002,110352.2194376733,13170.101124653447,-0.16162513996864247,3757.6673966840813,-94.72177940678073,-241.19758422572298,116296.26190476191,100.0,-8,-9712.099999999991,-8.88405625056303
1751817600000,108889.7,109698.5,107919.9,108264.9,1,2025-07-06T16:00:00Z,"{'open': 108889.7, 'high': 109698.5, 'low': 107919.9, 'close': 108264.9}",True,30.989276835852635,-1727.856536676627,-414.340345445745,-1313.516191230882,123953.66080408123,116419.425,108885.18919591878,15068.47160816245,-0.04116470548896139,3616.305439778076,-94.46257547039559,-175.62778171830215,115610.09999999999,100.0,-7,-10691.800000000003,-8.352450398622564
1751731200000,108046.1,109134.5,107794.3,108889.7,1,2025-07-05T16:00:00Z,"{'open': 108046.1, 'high': 109134.5, 'low': 107794.3, 'close': 108889.7}",True,33.21425768177011,-1977.5357158614497,-726.979419528886,-1250.5562963325638,124118.09387046554,115955.39499999999,107792.69612953444,16325.397740931105,0.06719614969717688,3453.726479793928,-90.54125296546881,-141.46219281987794,114915.61666666667,100.0,-6,-10286.5,-7.670281348226195
1751644800000,107574.6,108414.3,107241.2,108046.1,1,2025-07-04T16:00:00Z,"{'open': 107574.6, 'high': 108414.3, 'low': 107241.2, 'close': 108046.1}",True,31.726892964013715,-2217.9130133326107,-1025.166138289631,-1192.7468750429798,124430.8240608038,115568.725,106706.62593919621,17724.198121607595,0.07557318258425709,3324.7817312372185,-94.992783736034,-127.29297007003218,114203.22142857141,100.0,-7,-8405.199999999997,-9.171908770165944
