timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC
1757635200000,115480.1,116311.6,115039.9,115195.3,1,2025-09-12T00:00:00Z,"{'open': 115480.1, 'high': 116311.6, 'low': 115039.9, 'close': 115195.3}",True,,,,,,,,,,0.0,,,,,4,-107.69999999999709,
1757620800000,114404.8,115482.7,114227.6,115480.2,1,2025-09-11T20:00:00Z,"{'open': 114404.8, 'high': 115482.7, 'low': 114227.6, 'close': 115480.2}",True,,,,,,,,,,0.0,,,,,5,-306.5,
1757606400000,114154.8,114601.0,114081.1,114400.4,1,2025-09-11T16:00:00Z,"{'open': 114154.8, 'high': 114601.0, 'low': 114081.1, 'close': 114400.4}",True,,,,,,,,,,0.0,,,,,4,-1591.1000000000058,-0.7828070388454819
1757592000000,113999.6,114713.1,113397.6,114154.8,1,2025-09-11T12:00:00Z,"{'open': 113999.6, 'high': 114713.1, 'low': 113397.6, 'close': 114154.8}",True,33.67683293493671,,,,,,,,,992.8142857142853,-77.14872042491552,,115411.35641025641,100.0,3,-1652.8999999999942,-1.4094019434010938
1757577600000,114076.4,114186.3,113752.2,113999.5,1,2025-09-11T08:00:00Z,"{'open': 114076.4, 'high': 114186.3, 'low': 113752.2, 'close': 113999.5}",True,32.23971739073151,,,,,,,,,952.9061224489797,-81.8354659584743,,115309.06904761904,100.0,2,-1989.300000000003,-1.7173672208739432
1757563200000,114384.1,114444.7,113933.3,114076.4,1,2025-09-11T04:00:00Z,"{'open': 114384.1, 'high': 114444.7, 'low': 113933.3, 'close': 114076.4}",True,33.74737628312579,,,,,,,,,921.3699708454807,-79.51472718493511,,115189.29047619048,100.0,3,-1996.6000000000058,-1.4949783131864314
1757548800000,113936.4,114421.0,113635.1,114384.1,1,2025-09-11T00:00:00Z,"{'open': 113936.4, 'high': 114421.0, 'low': 113635.1, 'close': 114384.1}",True,39.54373235705264,,,,,,,,,911.6935443565174,-70.228754225012,,115056.74761904763,100.0,4,-2303.0,-1.3834956478556526
1757534400000,113541.8,114005.4,113494.9,113936.4,1,2025-09-10T20:00:00Z,"{'open': 113541.8, 'high': 114005.4, 'low': 113494.9, 'close': 113936.4}",True,34.77634739806295,,,,,,,,,910.0868626167669,-83.73973925639818,,114912.77857142857,100.0,3,-1155.6000000000058,-1.8407381561603524
1757520000000,113830.7,114060.1,113112.2,113544.6,1,2025-09-10T16:00:00Z,"{'open': 113830.7, 'high': 114060.1, 'low': 113112.2, 'close': 113544.6}",True,31.22812748989051,,,,,,,,,912.7878010012843,-87.98555154209478,,114741.37142857142,100.0,2,-1359.0999999999913,-2.6930997513864
1757505600000,112280.7,114292.3,112280.7,113830.7,1,2025-09-10T12:00:00Z,"{'open': 112280.7, 'high': 114292.3, 'low': 112280.7, 'close': 113830.7}",True,36.3362019179285,,,,116748.38150605286,114985.76000000001,113223.13849394716,3525.243012105697,0.17234599259298375,991.2743866440502,-65.01523530075612,-123.39028038017962,114547.78571428572,100.0,3,-1248.6000000000058,-1.095905883988464
1757491200000,112484.5,112813.1,112062.1,112280.7,1,2025-09-10T08:00:00Z,"{'open': 112484.5, 'high': 112813.1, 'low': 112062.1, 'close': 112280.7}",True,25.35043629803114,,,,116946.23996066362,114834.64499999999,112723.05003933636,4223.189921327255,-0.10474310830836228,1046.7976447409033,-94.85586539592914,-174.98164591078634,114280.19047619046,100.0,2,-2914.600000000006,-2.282781146299031
1757476800000,111496.8,112537.9,111330.2,112484.5,1,2025-09-10T04:00:00Z,"{'open': 111496.8, 'high': 112537.9, 'low': 111330.2, 'close': 112484.5}",True,28.415009066042828,,,,116965.86742129707,114669.53499999999,112373.20257870291,4592.664842594153,0.024233734685987135,1058.2906701165527,-76.82779941381939,-166.10599132137412,114067.6119047619,100.0,3,-2995.699999999997,-2.2547929992622504
1757462400000,111497.1,111543.0,110877.5,111490.1,1,2025-09-10T00:00:00Z,"{'open': 111497.1, 'high': 111543.0, 'low': 110877.5, 'close': 111490.1}",True,23.37304659749877,,,,117041.14743362567,114444.465,111847.78256637433,5193.364867251337,-0.06887298996260023,1097.484193679656,-88.72674407905623,-190.9797768512324,113802.29285714285,100.0,2,-2910.2999999999884,-3.216450671164533
1757448000000,111259.4,111679.3,111032.5,111497.1,1,2025-09-09T20:00:00Z,"{'open': 111259.4, 'high': 111679.3, 'low': 111032.5, 'close': 111497.1}",True,23.47598351855119,,,,117043.65649476643,114228.93500000001,111414.2135052336,5629.442989532836,0.014723747077735288,1065.292465559681,-88.5979278997441,-163.04701508142847,113526.26666666668,100.0,3,-2657.699999999997,-3.4491627136080396
1757433600000,110830.9,111355.8,110735.7,111261.1,1,2025-09-09T16:00:00Z,"{'open': 110830.9, 'high': 111355.8, 'low': 110735.7, 'close': 111261.1}",True,22.38421604796875,,,,116965.9873331214,113992.55,111019.1126668786,5946.874666242802,0.0406915138963724,1043.5858608768472,-88.9319570254896,-153.90674497378888,113212.11904761904,100.0,2,-2738.399999999994,-2.7441337617700534
1757419200000,112399.4,112921.4,110722.2,110830.9,1,2025-09-09T12:00:00Z,"{'open': 112399.4, 'high': 112921.4, 'low': 110722.2, 'close': 110830.9}",True,20.51159905735922,-1055.036448096973,,,116844.94097108426,113730.44499999999,110615.94902891573,6228.991942168534,0.03450814723793597,1126.1297279570722,-97.27630359066885,-116.08179997380059,112956.97619047618,100.0,1,-3245.5,-2.911747907227737
1757404800000,112961.0,113140.3,112378.4,112399.3,1,2025-09-09T08:00:00Z,"{'open': 112961.0, 'high': 113140.3, 'low': 112378.4, 'close': 112399.3}",True,40.16485566070793,-988.5029002573865,,,116366.01298388331,113516.05500000001,110666.0970161167,5699.915967766603,0.3040751817543755,1210.6490331029963,-57.97689744167977,-47.514335698319364,112834.01190476191,100.0,2,-1984.800000000003,-1.4036903670630108
1757390400000,111669.0,113255.8,111589.8,112961.0,1,2025-09-09T04:00:00Z,"{'open': 111669.0, 'high': 113255.8, 'low': 111589.8, 'close': 112961.0}",True,45.373956710914825,-880.3025092120515,,,116173.87573886629,113409.505,110645.13426113372,5528.741477732576,0.4188775597834711,1243.174102167068,-39.857622565480106,-43.153607970971734,112727.84761904762,100.0,3,-975.3999999999942,-0.977765778022443
1757376000000,112030.1,112066.0,111075.5,111669.0,1,2025-09-09T00:00:00Z,"{'open': 112030.1, 'high': 112066.0, 'low': 111075.5, 'close': 111669.0}",True,37.32485612228297,-888.5637127040245,,,116022.01954400286,113247.76999999999,110473.52045599712,5548.499088005745,0.21545998747430004,1289.054523440849,-74.56548018804558,-87.65129862207795,112558.14523809524,100.0,2,-1875.6000000000058,-2.373669067641399
1757361600000,112030.7,112481.7,111850.9,112030.1,1,2025-09-08T20:00:00Z,"{'open': 112030.7, 'high': 112481.7, 'low': 111850.9, 'close': 112030.1}",True,40.50169336970504,-856.1043853806041,,,115784.01376642728,113095.31000000001,110406.60623357275,5377.40753285453,0.301910122397855,1255.029200337931,-64.63988320536369,-52.83540328825657,112413.10476190476,100.0,3,-1800.5999999999913,-1.6731264108748287
1757347200000,112587.6,112631.9,111925.2,112028.9,1,2025-09-08T16:00:00Z,"{'open': 112587.6, 'high': 112631.9, 'low': 111925.2, 'close': 112028.9}",True,40.494347681762726,-821.0128396385408,,,115481.45880735452,112936.98999999999,110392.52119264546,5088.937614709052,0.32155607540260356,1215.8628288852212,-63.398784347777514,-42.67757043829909,112273.71904761903,100.0,2,-251.8000000000029,-1.3348939535653934
1757332800000,112002.2,112877.7,111820.4,112587.5,1,2025-09-08T12:00:00Z,"{'open': 112002.2, 'high': 112877.7, 'low': 111820.4, 'close': 112587.5}",True,45.453741835791476,-739.602507907417,,,115055.4258362533,112792.35500000001,110529.28416374672,4526.141672506579,0.4547395961455706,1204.5369125362772,-47.75216380493544,-22.317022189730604,112174.88333333333,100.0,3,103.0,-1.0921482517457919
1757318400000,111220.3,112136.7,111196.6,112002.2,1,2025-09-08T08:00:00Z,"{'open': 111220.3, 'high': 112136.7, 'low': 111196.6, 'close': 112002.2}",True,41.5465260476388,-714.0815641533263,,,114833.8526935877,112672.44499999999,110511.03730641228,4322.815387175418,0.34495174094447234,1217.8485616408284,-64.1466625584718,-63.08308140269554,112046.75476190475,100.0,2,512.0999999999913,-0.2480390663756104
1757304000000,110997.9,111559.2,110852.5,111220.3,1,2025-09-08T04:00:00Z,"{'open': 110997.9, 'high': 111559.2, 'low': 110852.5, 'close': 111220.3}",True,36.9740433135945,-748.3226302815601,-835.643159494676,87.32052921311583,114662.97058577606,112525.72,110388.46941422395,4274.5011715521105,0.19460296123255283,1212.9808072379117,-80.34022734448988,-98.56795788239573,111885.5238095238,100.0,1,-276.8000000000029,-1.1238881801492624
1757289600000,111086.9,111331.2,110558.4,110997.9,1,2025-09-08T00:00:00Z,"{'open': 111086.9, 'high': 111331.2, 'low': 110558.4, 'close': 110997.9}",True,35.768221978357076,-784.3630937121634,-825.3871463381735,41.024052626010075,114499.35969280318,112375.63999999998,110251.9203071968,4247.439385606383,0.175630450508878,1181.5393210066325,-83.70653221620826,-109.79342461685492,111783.89523809524,100.0,0,-263.20000000001164,-0.44147417573399933
1757275200000,111222.3,111559.8,110956.6,111086.9,1,2025-09-07T20:00:00Z,"{'open': 111222.3, 'high': 111559.8, 'low': 110956.6, 'close': 111086.9}",True,36.65847698917343,-796.561598181026,-819.622036706744,23.060438525717927,114269.3163583433,112226.16500000001,110183.01364165671,4086.302716686594,0.22119906943071643,1140.2293695061585,-80.40705864906954,-85.15758190839821,111718.4357142857,100.0,1,256.0,-0.367901945431775
1757260800000,111278.4,111316.8,110823.7,111222.4,1,2025-09-07T16:00:00Z,"{'open': 111278.4, 'high': 111316.8, 'low': 110823.7, 'close': 111222.4}",True,38.065911529016894,-786.2320891673735,-812.9440471988698,26.71195803149635,113896.92557751606,112068.08,110239.23442248395,3657.6911550321092,0.2687940386009481,1094.0058431128618,-75.38370282494262,-85.35470617060344,111705.39523809524,100.0,2,-1176.9000000000087,-0.03478304636572139
1757246400000,111256.3,111374.0,111003.6,111278.5,1,2025-09-07T12:00:00Z,"{'open': 111256.3, 'high': 111374.0, 'low': 111003.6, 'close': 111278.5}",True,38.67348144799717,-764.704045476712,-803.2960468544383,38.592001377726206,113578.53378011334,111935.18500000001,110291.83621988668,3286.697560226661,0.3001991397240928,1042.3197114619427,-73.30392229554373,-70.04779036675066,111692.23333333332,100.0,3,-1682.5,0.4038584907277716
1757232000000,110722.6,111341.5,110687.5,111256.4,1,2025-09-07T08:00:00Z,"{'open': 110722.6, 'high': 111341.5, 'low': 110687.5, 'close': 111256.4}",True,38.513197443056335,-740.8857315256028,-790.8139837886712,49.92825226306843,113311.52753060323,111820.775,110330.02246939676,2981.505061206466,0.31070801879785315,1014.5825892146611,-74.12322977682221,-78.24825644134029,111690.63333333333,100.0,2,-412.6000000000058,-1.0168212791360878
1757217600000,110622.5,110886.8,110430.5,110722.6,1,2025-09-07T04:00:00Z,"{'open': 110622.5, 'high': 110886.8, 'low': 110430.5, 'close': 110722.6}",True,34.76525187421744,-756.3638532844197,-783.9239576878209,27.56010440340117,112913.96049187469,111665.37,110416.7795081253,2497.180983749393,0.12246629053515083,1001.1052614136134,-89.66127490885904,-122.34667302887955,111632.66666666667,100.0,1,-1307.5,-1.9815688600490384
1757203200000,110170.4,110714.4,110158.0,110622.5,1,2025-09-07T00:00:00Z,"{'open': 110170.4, 'high': 110714.4, 'low': 110158.0, 'close': 110622.5}",True,34.095186826185454,-767.8562409497536,-780.7104143402075,12.85417339045398,112876.00988678438,111582.46,110288.91011321564,2587.0997735687415,0.12894357233242615,969.9263141697844,-85.00548776551102,-134.24421026029123,111479.73571428572,100.0,0,-1406.3999999999942,-0.9371445969785706
1757188800000,110010.7,110275.7,110001.3,110170.4,1,2025-09-06T20:00:00Z,"{'open': 110010.7, 'high': 110275.7, 'low': 110001.3, 'close': 110170.4}",True,31.17283193452083,-804.1747071724676,-785.4032729066596,-18.77143426580801,112829.02082497685,111466.755,110104.48917502316,2724.5316499536857,0.024191616558373544,945.0172917290854,-94.12112362675596,-161.53528427145642,111304.51666666668,100.0,-1,-2417.100000000006,-1.660000303489876
1757174400000,110345.9,110371.5,109931.9,110010.7,1,2025-09-06T16:00:00Z,"{'open': 110345.9, 'high': 110371.5, 'low': 109931.9, 'close': 110010.7}",True,30.188511121806187,-836.2045629632194,-795.5635309179717,-40.6410320452477,112895.38014477448,111392.785,109890.18985522553,3005.1902895489475,0.04010067022829188,908.9160566055797,-97.3250050919953,-145.87690645503253,111197.45952380952,100.0,-2,-1991.5,-1.8014994345209114
1757160000000,110754.0,110973.3,110312.1,110345.9,1,2025-09-06T12:00:00Z,"{'open': 110754.0, 'high': 110973.3, 'low': 110312.1, 'close': 110345.9}",True,34.83933301543185,-825.0301814549748,-801.4568610253724,-23.573320429602404,112904.15994814152,111335.225,109766.2900518585,3137.869896283024,0.18471446149761644,912.7506239908959,-85.94609274220926,-86.03958115349504,111084.80714285714,100.0,-1,-874.4000000000087,-1.9909847896080877
1757145600000,110782.2,110928.8,110645.1,110754.0,1,2025-09-06T08:00:00Z,"{'open': 110782.2, 'high': 110928.8, 'low': 110645.1, 'close': 110754.0}",True,40.07373737821238,-774.3182850430458,-796.0291458289071,21.710860785861314,112899.03675160279,111309.87,109720.7032483972,3178.333503205591,0.32510645926887216,889.1898651344039,-72.09247063615979,-57.756931375707175,110983.42380952383,100.0,0,-243.89999999999418,-1.1144423948815265
1757131200000,111047.7,111048.0,110654.6,110782.2,1,2025-09-06T04:00:00Z,"{'open': 111047.7, 'high': 111048.0, 'low': 110654.6, 'close': 110782.2}",True,40.42984207073159,-723.513029620095,-781.5259225871448,58.012892967049766,112899.67616298371,111307.43499999998,109715.19383701625,3184.4823259674595,0.3350642439692557,853.7763033390889,-61.4341436865021,-48.228465574932535,110869.11904761905,100.0,1,-304.6999999999971,-0.3939029116087673
1757116800000,110629.7,111277.7,110509.3,111047.7,1,2025-09-06T00:00:00Z,"{'open': 110629.7, 'high': 111277.7, 'low': 110509.3, 'close': 111047.7}",True,43.81501510184563,-654.2836924127187,-756.0774765522597,101.793784139541,112753.7976389067,111239.85500000001,109725.91236109332,3027.885277813388,0.436538216487918,847.6779959577251,-31.45770624731268,-31.115858282084666,110809.57619047619,100.0,2,-174.6999999999971,0.04486571367566676
1757102400000,111564.1,111657.1,110353.5,110629.7,1,2025-09-05T20:00:00Z,"{'open': 111564.1, 'high': 111657.1, 'low': 110353.5, 'close': 110629.7}",True,39.96446673546443,-625.9326881344314,-730.048518868694,104.11583073426266,112434.64903535215,111123.29000000001,109811.93096464787,2622.718070704286,0.31180211265808455,880.2438533893165,-59.55251565035948,-32.7402377817138,110785.96428571429,100.0,1,-648.8000000000029,-0.4115696810334946
1757088000000,110678.0,111567.5,110148.9,111564.0,1,2025-09-05T16:00:00Z,"{'open': 110678.0, 'high': 111567.5, 'low': 110148.9, 'close': 111564.0}",True,50.44696156410356,-522.0561726669985,-688.4500496283549,166.39387696135645,112421.4345870686,111118.04000000001,109814.64541293142,2606.7891741371714,0.671076358772896,918.6978638615086,-5.396475770925411,0.2816959906566291,110795.31904761905,100.0,2,307.6000000000058,0.3071323762119913
1757073600000,112311.5,113362.6,110229.5,110677.1,1,2025-09-05T12:00:00Z,"{'open': 112311.5, 'high': 113362.6, 'low': 110229.5, 'close': 110677.1}",True,42.806210412487175,-505.471937783208,-651.8544272593256,146.3824894761176,112296.60277781912,111050.38999999998,109804.17722218085,2492.4255556382705,0.35023023088672134,1076.8694450142584,-78.27848544028889,58.17562132181899,110811.17380952383,100.0,1,-45.5,-0.5404458183746134
1757059200000,112921.5,112962.1,112106.8,112311.6,1,2025-09-05T08:00:00Z,"{'open': 112921.5, 'high': 112962.1, 'low': 112106.8, 'close': 112311.6}",True,56.0252376253249,-356.3307630134659,-592.7496944101537,236.41893139668775,112360.24135148272,111064.525,109768.80864851727,2591.4327029654523,0.9812299383939036,1163.164484656097,-30.635147346022574,213.98588841302768,110906.83095238094,100.0,2,1689.1000000000058,0.9484398200912592
1757044800000,111274.0,112966.6,111097.0,112921.6,1,2025-09-05T04:00:00Z,"{'open': 111274.0, 'high': 112966.6, 'low': 111097.0, 'close': 112921.6}",True,59.762953709792235,-186.76054616521287,-511.5518647611656,324.7913185959527,112460.94720885105,111081.23000000001,109701.51279114897,2759.434417702083,1.1669373941970913,1213.6241643235192,-12.854519485819177,196.74967656374903,110986.09523809525,100.0,3,2751.2000000000116,1.9860444028590367
1757030400000,110691.9,111460.3,110392.1,111273.9,1,2025-09-05T00:00:00Z,"{'open': 110691.9, 'high': 111460.3, 'low': 110392.1, 'close': 111273.9}",True,47.91578866053968,-183.2185181939276,-445.885195447718,262.6666772537904,112362.4274487495,111044.81499999999,109727.20255125048,2635.2248974990216,0.5869318592949775,1307.6152954432678,-60.882618707552524,2.3905558986582816,110982.30714285714,100.0,2,1263.199999999997,0.5888494655246393
1757016000000,109744.3,111728.2,109700.9,110691.9,1,2025-09-04T20:00:00Z,"{'open': 109744.3, 'high': 111728.2, 'low': 109700.9, 'close': 110691.9}",True,44.55595578204056,-224.78281516006973,-401.66471939018834,176.8819042301186,112342.04952513095,111018.39499999999,109694.74047486903,2647.309050261916,0.3766691029263497,1359.021345768749,-72.93606794658227,-49.84835409119763,110984.23809523809,100.0,1,346.0,0.47335763508165535
1757001600000,109484.0,110181.6,109320.9,109745.2,1,2025-09-04T16:00:00Z,"{'open': 109484.0, 'high': 110181.6, 'low': 109320.9, 'close': 109745.2}",True,39.68174933100223,-330.30603568727383,-387.3929826496054,57.08694696233158,112391.20063673831,110955.76000000001,109520.3193632617,2870.8812734766107,0.07833156975731174,1359.876963928124,-89.50194225202262,-176.51216153067492,110930.73333333332,100.0,0,-1008.8000000000029,-0.2413401605480194
1756987200000,110794.0,111111.2,109293.5,109484.3,1,2025-09-04T12:00:00Z,"{'open': 110794.0, 'high': 111111.2, 'low': 109293.5, 'close': 109484.3}",True,38.43390877584104,-430.02928783038806,-395.920243685762,-34.10904414462607,112445.47264192293,110875.62999999998,109305.78735807702,3139.6852838459017,0.05685685850153501,1392.5786093618294,-95.31100243297037,-127.29768517073082,110917.43809523809,100.0,-1,-1297.8999999999942,-0.7808174114307748
1756972800000,110443.8,111124.2,110395.1,110794.0,1,2025-09-04T08:00:00Z,"{'open': 110443.8, 'high': 111124.2, 'low': 110395.1, 'close': 110794.0}",True,47.37944085100081,-398.78192939174187,-396.49258082695803,-2.289348564783836,112416.2130280379,110854.20999999999,109292.20697196208,3124.0060560758284,0.4807266698850054,1410.2444229788412,-63.12452385048296,-12.953562394421395,110965.03809523811,100.0,0,-253.6999999999971,0.036116077071708476
1756958400000,111145.2,111334.2,110271.7,110444.0,1,2025-09-04T04:00:00Z,"{'open': 111145.2, 'high': 111334.2, 'low': 110271.7, 'close': 110444.0}",True,45.47773088109978,-397.67608526583354,-396.7292817147332,-0.946803551100345,112371.503795621,110812.48499999999,109253.46620437897,3118.0375912420277,0.3818215017564284,1385.4055356232095,-71.72593448182649,-22.240146604625,110975.00476190478,100.0,-1,-185.6999999999971,-0.30528370081113854
1756944000000,111700.4,112181.2,111120.1,111145.1,1,2025-09-04T00:00:00Z,"{'open': 111700.4, 'high': 112181.2, 'low': 111120.1, 'close': 111145.1}",True,49.822438083440524,-336.3495568450744,-384.6533367408015,48.303779895727075,112360.34530248467,110806.92,109253.49469751533,3106.8506049693387,0.6088497784409382,1410.533711650123,-54.496080214297926,86.84488392137052,111025.44523809524,100.0,0,-418.8999999999942,0.0877100561290407
1756929600000,112191.8,112253.3,111594.1,111700.4,1,2025-09-03T20:00:00Z,"{'open': 112191.8, 'high': 112253.3, 'low': 111594.1, 'close': 111700.4}",True,53.01595613114687,-240.17122766247485,-355.7569149251362,115.58568726266134,112456.3750788392,110855.80999999998,109255.24492116076,3201.1301576784463,0.7638411930780511,1388.9384465322569,-40.849327861198034,117.38214183679925,111098.37380952381,100.0,1,1023.2999999999884,0.9678232879597406
1756915200000,112196.3,112581.1,111662.8,112191.8,1,2025-09-03T16:00:00Z,"{'open': 112196.3, 'high': 112581.1, 'low': 111662.8, 'close': 112191.8}",True,55.7027173283949,-122.8808418053377,-309.1817003011765,186.30085849583878,112632.29404921576,110934.275,109236.25595078422,3396.0380984315416,0.870291782233184,1355.3214146370958,-28.772947334791507,130.85025495843007,111184.11190476191,100.0,2,-119.80000000000291,0.5627263274891569
1756900800000,111414.9,112501.5,110995.2,112196.3,1,2025-09-03T12:00:00Z,"{'open': 111414.9, 'high': 112501.5, 'low': 110995.2, 'close': 112196.3}",True,55.72768470739817,-29.227339019184,-253.19082804477802,223.96348902559401,112780.29530800685,111035.56999999999,109290.84469199313,3489.4506160137244,0.8326397555744761,1366.1055993058749,-28.662357769531376,90.29272134347866,111256.79523809523,100.0,3,-725.3000000000029,1.372641675649251
1756886400000,111062.0,111678.6,110846.3,111414.9,1,2025-09-03T08:00:00Z,"{'open': 111062.0, 'high': 111678.6, 'low': 110846.3, 'close': 111414.9}",True,50.41403520079336,-17.852915593917714,-206.12324555460594,188.27032996068823,112791.91616603157,111105.77999999998,109419.6438339684,3372.2723320631776,0.5916651947296583,1364.9551993554553,-47.86562139047968,19.62847468743302,111272.49523809525,100.0,2,141.0,-0.7984037267744486
1756872000000,111001.6,111115.9,110498.5,111062.0,1,2025-09-03T04:00:00Z,"{'open': 111001.6, 'high': 111115.9, 'low': 110498.5, 'close': 111062.0}",True,48.179697034313406,-36.88944521121448,-172.27648548592765,135.38704027471317,112791.68408584292,111141.58499999999,109491.48591415706,3300.1981716858572,0.4758847815010645,1332.9155422586368,-51.85265851732876,-32.02436350752459,111234.57142857143,100.0,1,370.1000000000058,-1.6468062797551628
1756857600000,111207.6,111747.5,110844.5,111001.7,1,2025-09-03T00:00:00Z,"{'open': 111207.6, 'high': 111747.5, 'low': 110844.5, 'close': 111001.7}",True,47.78994863101235,-56.19396904003224,-149.05998219674856,92.86601315671632,112795.94520578104,111153.97,109511.99479421896,3283.9504115620803,0.45363206476446954,1302.2072892401627,-53.49432359587285,1.8720771713851838,111144.40952380953,100.0,0,1256.5,-0.24462160488667792
1756843200000,110767.0,111512.1,110671.0,111207.6,1,2025-09-02T20:00:00Z,"{'open': 110767.0, 'high': 111512.1, 'low': 110671.0, 'close': 111207.6}",True,49.2981785757257,-54.25313763480517,-130.09861328435989,75.84547564955471,112808.3981593954,111175.24000000002,109542.08184060465,3266.3163187907485,0.5099071849881234,1269.2710542944371,-41.778196860931914,-8.45563923441819,111058.82619047619,100.0,1,1723.300000000003,0.465887747884002
1756828800000,110794.8,111113.9,110152.4,110767.2,1,2025-09-02T16:00:00Z,"{'open': 110794.8, 'high': 111113.9, 'low': 110152.4, 'close': 110767.2}",True,46.22248957963028,-87.24589778587688,-121.52807018466328,34.2821723987864,112803.30659583127,111161.215,109519.12340416873,3284.183191662538,0.3800264854286222,1253.9802647019783,-55.17398710305407,-62.092014064475784,111032.80714285714,100.0,0,-26.80000000000291,0.9312480181365563
1756814400000,109718.4,111740.5,108353.4,110794.8,1,2025-09-02T12:00:00Z,"{'open': 109718.4, 'high': 111740.5, 'low': 108353.4, 'close': 110794.8}",True,46.44798297881674,-109.8989617471234,-119.20224849715531,9.303286750031916,112802.42516790869,111169.47,109536.51483209131,3265.9103358173743,0.3852785405983205,1406.345960080409,-42.252288478368804,-100.44119971552095,111003.46666666667,100.0,1,350.8000000000029,1.1969752740803932
1756800000000,110206.4,110690.3,109541.2,109716.7,1,2025-09-02T08:00:00Z,"{'open': 110206.4, 'high': 110690.3, 'low': 109541.2, 'close': 109716.7}",True,39.483574294090516,-212.3969581640995,-137.84119043054415,-74.55576773355534,112815.89617719743,111077.10499999998,109338.31382280253,3477.5823543948936,0.10880725131333446,1395.4355343603802,-67.7531518319654,-119.48931921115499,111020.14523809524,100.0,0,-1428.4000000000087,-0.9723450728378819
1756785600000,110308.9,110591.9,109963.9,110206.3,1,2025-09-02T04:00:00Z,"{'open': 110308.9, 'high': 110591.9, 'low': 109963.9, 'close': 110206.3}",True,43.618086217156886,-251.22476779944554,-160.51790590432444,-90.70686189512111,112825.80586994396,111053.56500000002,109281.32413005608,3544.4817398878804,0.26096223307760225,1358.2758533346387,-56.17238687702525,-81.5466739878749,111040.93333333333,100.0,1,-1494.0999999999913,-0.21522219405309215
1756771200000,109196.2,110600.1,108844.3,110308.9,1,2025-09-02T00:00:00Z,"{'open': 109196.2, 'high': 110600.1, 'low': 108844.3, 'close': 110308.9}",True,44.47420960953457,-270.5978406727518,-182.5338928580099,-88.06394781474188,112654.93063426367,110953.43000000001,109251.92936573635,3403.001268527325,0.31059954165725634,1386.6704352393076,-53.745535397497584,-107.82148938739284,110979.98095238095,100.0,2,-1882.9000000000087,-0.7523498561790053
