timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC
1757779200000,115786.7,115836.8,115126.0,115531.6,0,2025-09-13T16:00:00Z,"{'open': 115786.7, 'high': 115836.8, 'low': 115126.0, 'close': 115531.6}",True,,,,,,,,,,0.0,,,,,,,0,,
1757772000000,115770.7,115974.0,115619.4,115786.7,1,2025-09-13T14:00:00Z,"{'open': 115770.7, 'high': 115974.0, 'low': 115619.4, 'close': 115786.7}",True,,,,,,,,,,0.0,,,,,,,1,,
1757764800000,115991.5,116079.0,115634.7,115770.4,1,2025-09-13T12:00:00Z,"{'open': 115991.5, 'high': 116079.0, 'low': 115634.7, 'close': 115770.4}",True,,,,,,,,,,0.0,,,,,,,0,,
1757757600000,116059.4,116212.2,115901.1,115991.5,1,2025-09-13T10:00:00Z,"{'open': 116059.4, 'high': 116212.2, 'low': 115901.1, 'close': 115991.5}",True,,,,,,,,,,0.0,,,,,,,1,,
1757750400000,115807.7,116111.4,115803.3,116059.4,1,2025-09-13T08:00:00Z,"{'open': 115807.7, 'high': 116111.4, 'low': 115803.3, 'close': 116059.4}",True,,,,,,,,,,0.0,,,,,,,2,,
1757743200000,115736.6,115889.5,115690.5,115807.7,1,2025-09-13T06:00:00Z,"{'open': 115736.6, 'high': 115889.5, 'low': 115690.5, 'close': 115807.7}",True,,,,,,,,,,0.0,,,,,,,1,,
1757736000000,115988.7,115988.7,115687.0,115736.6,1,2025-09-13T04:00:00Z,"{'open': 115988.7, 'high': 115988.7, 'low': 115687.0, 'close': 115736.6}",True,,,,,,,,,,0.0,,,,,,,0,,
1757728800000,115782.0,116036.8,115702.0,115988.8,1,2025-09-13T02:00:00Z,"{'open': 115782.0, 'high': 116036.8, 'low': 115702.0, 'close': 115988.8}",True,,,,,,,,,,0.0,,,,,,,1,,
1757721600000,116073.0,116310.7,115616.5,115782.0,1,2025-09-13T00:00:00Z,"{'open': 116073.0, 'high': 116310.7, 'low': 115616.5, 'close': 115782.0}",True,,,,,,,,,,0.0,,,,,,,0,,
1757714400000,115894.1,116409.4,115893.5,116073.0,1,2025-09-12T22:00:00Z,"{'open': 115894.1, 'high': 116409.4, 'low': 115893.5, 'close': 116073.0}",True,,,,,,,,,,0.0,,,,,,,1,,
