timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC
1757505600000,112280.7,114292.3,112280.7,113830.7,1,2025-09-10T12:00:00Z,"{'open': 112280.7, 'high': 114292.3, 'low': 112280.7, 'close': 113830.7}",True,35.325049700937186,,,,116770.82243418696,114997.18999999999,113223.55756581301,3547.2648683739535,0.17115790805474776,980.8069560442663,34.984764699243875,21.0864913002503,-65.01523530075612,-123.23787284528665,114547.78571428572,100.0,3,-1248.6000000000058,-1.095905883988464
1757491200000,112484.5,112813.1,112062.1,112280.7,1,2025-09-10T08:00:00Z,"{'open': 112484.5, 'high': 112813.1, 'low': 112062.1, 'close': 112280.7}",True,24.52721476802155,,,,116946.23996066362,114834.64499999999,112723.05003933636,4223.189921327255,-0.10474310830836228,1037.0778877553896,5.144134604070862,17.38111592040665,-94.85586539592914,-174.9816459107842,114280.19047619046,100.0,2,-2914.600000000006,-2.282781146299031
1757476800000,111496.8,112537.9,111330.2,112484.5,1,2025-09-10T04:00:00Z,"{'open': 111496.8, 'high': 112537.9, 'low': 111330.2, 'close': 112484.5}",True,27.658333777952024,,,,116965.86742129707,114669.535,112373.20257870294,4592.664842594124,0.02423373468598095,1049.2651814871474,23.172200586180608,21.100366629831782,-76.82779941381939,-166.10599132137412,114067.6119047619,100.0,3,-2995.699999999997,-2.2547929992622504
1757462400000,111497.1,111543.0,110877.5,111490.1,1,2025-09-10T00:00:00Z,"{'open': 111497.1, 'high': 111543.0, 'low': 110877.5, 'close': 111490.1}",True,22.708044732815452,,,,117041.14743362565,114444.46500000001,111847.78256637437,5193.364867251279,-0.06887298996260942,1089.103382809494,11.273255920943766,13.196530370398413,-88.72674407905623,-190.9797768512324,113802.29285714285,100.0,2,-2910.2999999999884,-3.216450671164533
1757448000000,111259.4,111679.3,111032.5,111497.1,1,2025-09-09T20:00:00Z,"{'open': 111259.4, 'high': 111679.3, 'low': 111032.5, 'close': 111497.1}",True,22.812774847920295,,,,117043.65649476642,114228.93500000001,111414.21350523361,5629.442989532807,0.014723747077732777,1057.5102840373875,11.402072100255888,15.282509535793421,-88.5979278997441,-163.04701508142847,113526.26666666668,100.0,3,-2657.699999999997,-3.4491627136080396
1757433600000,110830.9,111355.8,110735.7,111261.1,1,2025-09-09T16:00:00Z,"{'open': 110830.9, 'high': 111355.8, 'low': 110735.7, 'close': 111261.1}",True,21.743086824310808,,,,116965.98733312139,113992.55,111019.11266687862,5946.874666242773,0.04069151389637015,1036.3595494632889,11.068042974510401,11.247790331903351,-88.9319570254896,-153.90674497378888,113212.11904761904,100.0,2,-2738.399999999994,-2.7441337617700534
1757419200000,112399.4,112921.4,110722.2,110830.9,1,2025-09-09T12:00:00Z,"{'open': 112399.4, 'high': 112921.4, 'low': 110722.2, 'close': 110830.9}",True,19.910346544870052,-1084.9061215134716,,,116844.94097108426,113730.44500000002,110615.94902891578,6228.991942168475,0.03450814723792695,1119.4195816444824,2.7236964093311498,8.397937161365812,-97.27630359066885,-116.08179997380059,112956.97619047618,100.0,1,-3245.5,-2.911747907227737
1757404800000,112961.0,113140.3,112378.4,112399.3,1,2025-09-09T08:00:00Z,"{'open': 112961.0, 'high': 113140.3, 'low': 112378.4, 'close': 112399.3}",True,39.824799522816875,-1016.4400068399264,,,116366.01298388327,113516.05500000001,110666.09701611675,5699.915967766516,0.3040751817543725,1204.4181829555912,42.02310255832023,18.604947314053927,-57.97689744167977,-47.51433569831856,112834.01190476191,100.0,2,-1984.800000000003,-1.4036903670630108
1757390400000,111669.0,113255.8,111589.8,112961.0,1,2025-09-09T04:00:00Z,"{'open': 111669.0, 'high': 113255.8, 'low': 111589.8, 'close': 112961.0}",True,45.09067234976799,-906.4071248952387,,,116173.87573886626,113409.505,110645.13426113375,5528.7414777325175,0.41887755978347024,1237.3883127444776,60.142377434519894,34.96305880072376,-39.857622565480106,-43.153607970971734,112727.84761904762,100.0,3,-975.3999999999942,-0.977765778022443
1757376000000,112030.1,112066.0,111075.5,111669.0,1,2025-09-09T00:00:00Z,"{'open': 112030.1, 'high': 112066.0, 'low': 111075.5, 'close': 111669.0}",True,37.057733702749346,-912.935127646313,,,116022.01954400282,113247.76999999999,110473.52045599716,5548.4990880056575,0.21545998747429554,1283.6820046913006,25.43451981195441,42.53333326826485,-74.56548018804558,-87.65129862207795,112558.14523809524,100.0,2,-1875.6000000000058,-2.373669067641399
1757361600000,112030.7,112481.7,111850.9,112030.1,1,2025-09-08T20:00:00Z,"{'open': 112030.7, 'high': 112481.7, 'low': 111850.9, 'close': 112030.1}",True,40.26101610835463,-878.8401425920601,,,115784.01376642723,113095.31000000001,110406.60623357279,5377.407532854442,0.30191012239785175,1250.040432927636,35.360116794636305,40.31233801370354,-64.63988320536369,-52.83540328825491,112413.10476190476,100.0,3,-1800.5999999999913,-1.6731264108748287
1757347200000,112587.6,112631.9,111925.2,112028.9,1,2025-09-08T16:00:00Z,"{'open': 112587.6, 'high': 112631.9, 'low': 111925.2, 'close': 112028.9}",True,40.253684539256206,-842.2080016795662,,,115481.45880735446,112936.98999999999,110392.52119264552,5088.937614708935,0.32155607540259945,1211.2304020042332,36.601215652222486,32.46528408627106,-63.398784347777514,-42.677570438299995,112273.71904761903,100.0,2,-251.8000000000029,-1.3348939535653934
1757332800000,112002.2,112877.7,111820.4,112587.5,1,2025-09-08T12:00:00Z,"{'open': 112002.2, 'high': 112877.7, 'low': 111820.4, 'close': 112587.5}",True,45.25159045775496,-759.3491106321308,,,115055.42583625324,112792.35500000001,110529.28416374678,4526.141672506463,0.4547395961455694,1200.2353732896452,52.24783619506456,41.40305621397445,-47.75216380493544,-22.317022189731617,112174.88333333333,100.0,3,103.0,-1.0921482517457919
1757318400000,111220.3,112136.7,111196.6,112002.2,1,2025-09-08T08:00:00Z,"{'open': 111220.3, 'high': 112136.7, 'low': 111196.6, 'close': 112002.2}",True,41.34857909897967,-732.4682232230698,,,114833.85269358766,112672.44500000002,110511.03730641239,4322.815387175273,0.3449517409444604,1213.8542751975272,35.85333744152819,41.567463096271744,-64.1466625584718,-63.08308140269772,112046.75476190475,100.0,2,512.0999999999913,-0.2480390663756104
1757304000000,110997.9,111559.2,110852.5,111220.3,1,2025-09-08T04:00:00Z,"{'open': 110997.9, 'high': 111559.2, 'low': 110852.5, 'close': 111220.3}",True,36.784172447599,-765.4342718544649,-857.7167217637874,92.28244990932251,114662.97058577598,112525.72,110388.46941422402,4274.501171551965,0.19460296123254242,1209.2718269691322,19.65977265551013,35.92031543070096,-80.34022734448988,-98.56795788239573,111885.5238095238,100.0,1,-276.8000000000029,-1.1238881801492624
1757289600000,111086.9,111331.2,110558.4,110997.9,1,2025-09-08T00:00:00Z,"{'open': 111086.9, 'high': 111331.2, 'low': 110558.4, 'close': 110997.9}",True,35.58104752714988,-800.2807854904095,-846.2295345091119,45.948749018702415,114499.3596928031,112375.63999999998,110251.92030719687,4247.439385606238,0.17563045050886686,1178.0952678999088,16.293467783791748,23.935525960276692,-83.70653221620826,-109.79342461685258,111783.89523809524,100.0,0,-263.20000000001164,-0.44147417573399933
1757275200000,111222.3,111559.8,110956.6,111086.9,1,2025-09-07T20:00:00Z,"{'open': 111222.3, 'high': 111559.8, 'low': 110956.6, 'close': 111086.9}",True,36.47646242372492,-811.3624610115658,-839.2561198096028,27.893658798036995,114269.3163583432,112226.165,110183.01364165678,4086.3027166864194,0.22119906943070808,1137.0313201927722,19.592941350930463,18.515393930077447,-80.40705864906954,-85.15758190839568,111718.4357142857,100.0,1,256.0,-0.367901945431775
1757260800000,111278.4,111316.8,110823.7,111222.4,1,2025-09-07T16:00:00Z,"{'open': 111278.4, 'high': 111316.8, 'low': 110823.7, 'close': 111222.4}",True,37.891906855962596,-799.9892727616243,-831.4027504000071,31.4134776383828,113896.92557751594,112068.08,110239.23442248406,3657.6911550318764,0.2687940386009333,1091.036225893289,24.616297175057383,20.167568769926532,-75.38370282494262,-85.35470617060618,111705.39523809524,100.0,2,-1176.9000000000087,-0.03478304636572139
1757246400000,111256.3,111374.0,111003.6,111278.5,1,2025-09-07T12:00:00Z,"{'open': 111256.3, 'high': 111374.0, 'low': 111003.6, 'close': 111278.5}",True,38.502878683697126,-777.4867546425812,-820.6195512485219,43.13279660594071,113578.53378011323,111935.18500000001,110291.8362198868,3286.6975602264283,0.30019913972407863,1039.5622097580535,26.696077704456272,23.63510541014804,-73.30392229554373,-70.04779036675215,111692.23333333332,100.0,3,-1682.5,0.4038584907277716
1757232000000,110722.6,111341.5,110687.5,111256.4,1,2025-09-07T08:00:00Z,"{'open': 110722.6, 'high': 111341.5, 'low': 110687.5, 'close': 111256.4}",True,38.34285967141097,-752.7592916759022,-807.0474993339981,54.28820765809587,113311.5275306031,111820.775,110330.02246939689,2981.505061206204,0.31070801879783655,1012.0220519181925,25.87677022317779,25.72971503423048,-74.12322977682221,-78.24825644134029,111690.63333333333,100.0,2,-412.6000000000058,-1.0168212791360878
1757217600000,110622.5,110886.8,110430.5,110722.6,1,2025-09-07T04:00:00Z,"{'open': 110622.5, 'high': 110886.8, 'low': 110430.5, 'close': 110722.6}",True,34.60216208253563,-767.3898059706553,-799.1159606613296,31.72615469067432,112913.96049187456,111665.37000000002,110416.77950812549,2497.1809837490728,0.12246629053509078,998.7276196383211,10.33872509114096,20.970524339591673,-89.66127490885904,-122.34667302887767,111632.66666666667,100.0,1,-1307.5,-1.9815688600490384
1757203200000,110170.4,110714.4,110158.0,110622.5,1,2025-09-07T00:00:00Z,"{'open': 110170.4, 'high': 110714.4, 'low': 110158.0, 'close': 110622.5}",True,33.933605306149815,-778.0924618315476,-794.9112608953733,16.818799063825736,112876.00988678423,111582.46,110288.91011321578,2587.0997735684505,0.1289435723323844,967.7185039498701,14.994512234488978,17.07000251626924,-85.00548776551102,-134.24421026029498,111479.73571428572,100.0,0,-1406.3999999999942,-0.9371445969785706
1757188800000,110010.7,110275.7,110001.3,110170.4,1,2025-09-06T20:00:00Z,"{'open': 110010.7, 'high': 110275.7, 'low': 110001.3, 'close': 110170.4}",True,31.01858150358332,-813.6755402202252,-798.6641167603437,-15.011423459881485,112829.0208249767,111466.755,110104.48917502331,2724.5316499533947,0.024191616558322717,942.9671822391648,5.878876373244042,10.40403789962466,-94.12112362675596,-161.53528427145642,111304.51666666668,100.0,-1,-2417.100000000006,-1.660000303489876
1757174400000,110345.9,110371.5,109931.9,110010.7,1,2025-09-06T16:00:00Z,"{'open': 110345.9, 'high': 110371.5, 'low': 109931.9, 'close': 110010.7}",True,30.037005729700596,-845.0209658498497,-807.935486578245,-37.085479271604754,112895.38014477433,111392.78499999999,109890.18985522565,3005.1902895486855,0.04010067022825664,907.0123835077964,2.674994908004713,7.849461171912577,-97.3250050919953,-145.87690645503253,111197.45952380952,100.0,-2,-1991.5,-1.8014994345209114
1757160000000,110754.0,110973.3,110312.1,110345.9,1,2025-09-06T12:00:00Z,"{'open': 110754.0, 'high': 110973.3, 'low': 110312.1, 'close': 110345.9}",True,34.707360788220484,-833.209878057125,-812.990364874021,-20.219513183104027,112904.15994814139,111335.225,109766.29005185862,3137.869896282762,0.18471446149759013,910.9829275429541,14.053907257790739,7.535926179679831,-85.94609274220926,-86.03958115349504,111084.80714285714,100.0,-1,-874.4000000000087,-1.9909847896080877
1757145600000,110782.2,110928.8,110645.1,110754.0,1,2025-09-06T08:00:00Z,"{'open': 110782.2, 'high': 110928.8, 'low': 110645.1, 'close': 110754.0}",True,39.96213454043336,-781.9059217744216,-806.7734762541012,24.867554479679598,112899.03675160269,111309.87000000002,109720.70324839736,3178.333503205329,0.32510645926884857,887.548432718458,27.907529363840215,14.878810509878557,-72.09247063615979,-57.75693137570563,110983.42380952383,100.0,0,-243.89999999999418,-1.1144423948815265
1757131200000,111047.7,111048.0,110654.6,110782.2,1,2025-09-06T04:00:00Z,"{'open': 111047.7, 'high': 111048.0, 'low': 110654.6, 'close': 110782.2}",True,40.31956288566861,-730.550332985702,-791.5288476004214,60.978514614719415,112899.67616298358,111307.43499999998,109715.19383701638,3184.4823259671975,0.3350642439692421,852.2521160957106,38.5658563134979,26.842430978376285,-61.4341436865021,-48.228465574932535,110869.11904761905,100.0,1,-304.6999999999971,-0.3939029116087673
1757116800000,110629.7,111277.7,110509.3,111047.7,1,2025-09-06T00:00:00Z,"{'open': 110629.7, 'high': 111277.7, 'low': 110509.3, 'close': 111047.7}",True,43.716923710070816,-660.8096257240541,-765.385003225148,104.57537750109395,112753.79763890657,111239.85500000001,109725.91236109345,3027.885277813126,0.4365382164879125,846.2626792317308,68.54229375268733,45.00522647667515,-31.45770624731268,-31.115858282088173,110809.57619047619,100.0,2,-174.6999999999971,0.04486571367566676
1757102400000,111564.1,111657.1,110353.5,110629.7,1,2025-09-05T20:00:00Z,"{'open': 111564.1, 'high': 111657.1, 'low': 110353.5, 'close': 110629.7}",True,39.868878723630864,-631.9836057814537,-738.7047237364092,106.7211179549555,112434.64903535199,111123.29,109811.930964648,2622.718070703995,0.31180211265806923,878.929630715179,40.44748434964052,49.18521147194192,-59.55251565035948,-32.7402377817138,110785.96428571429,100.0,1,-648.8000000000029,-0.4115696810334946
1757088000000,110678.0,111567.5,110148.9,111564.0,1,2025-09-05T16:00:00Z,"{'open': 110678.0, 'high': 111567.5, 'low': 110148.9, 'close': 111564.0}",True,50.38185773342961,-527.6659707177896,-696.4969731326853,168.8310024148957,112421.43458706843,111118.04,109814.64541293155,2606.7891741368803,0.6710763587729206,917.4775142355237,94.6035242290746,67.86443411046749,-5.396475770925411,0.2816959906587622,110795.31904761905,100.0,2,307.6000000000058,0.3071323762119913
1757073600000,112311.5,113362.6,110229.5,110677.1,1,2025-09-05T12:00:00Z,"{'open': 112311.5, 'high': 113362.6, 'low': 110229.5, 'close': 110677.1}",True,42.742461837310174,-510.67219999023655,-659.3320185041956,148.65981851395907,112296.60277781896,111050.38999999998,109804.17722218101,2492.4255556379503,0.3502302308867021,1075.736263218701,21.72151455971111,52.25750771280874,-78.27848544028889,58.17562132181437,110811.17380952383,100.0,1,-45.5,-0.5404458183746134
1757059200000,112921.5,112962.1,112106.8,112311.6,1,2025-09-05T08:00:00Z,"{'open': 112921.5, 'high': 112962.1, 'low': 112106.8, 'close': 112311.6}",True,55.987561357808126,-361.15090155706275,-599.6957951147691,238.54489355770636,112360.24135148256,111064.525,109768.80864851743,2591.432702965132,0.981229938393963,1162.1122444173652,69.36485265397742,61.89663048092104,-30.635147346022574,213.98588841303217,110906.83095238094,100.0,2,1689.1000000000058,0.9484398200912592
1757044800000,111274.0,112966.6,111097.0,112921.6,1,2025-09-05T04:00:00Z,"{'open': 111274.0, 'high': 112966.6, 'low': 111097.0, 'close': 112921.6}",True,59.73141227616109,-191.22793667003862,-518.0022234258231,326.7742867557845,112460.9472088509,111081.23000000001,109701.51279114911,2759.434417701792,1.1669373941971617,1212.6470841018397,87.14548051418082,59.41061590928979,-12.854519485819177,196.74967656375128,110986.09523809525,100.0,3,2751.2000000000116,1.9860444028590367
1757030400000,110691.9,111460.3,110392.1,111273.9,1,2025-09-05T00:00:00Z,"{'open': 110691.9, 'high': 111460.3, 'low': 110392.1, 'close': 111273.9}",True,47.883059072889715,-187.35862871956488,-451.8735044845715,264.51487576500665,112362.42744874935,111044.81499999999,109727.20255125062,2635.2248974987306,0.586931859294987,1306.7080066659942,39.117381292447476,65.20923815353524,-60.882618707552524,2.3905558986632403,110982.30714285714,100.0,2,1263.199999999997,0.5888494655246393
1757016000000,109744.3,111728.2,109700.9,110691.9,1,2025-09-04T20:00:00Z,"{'open': 109744.3, 'high': 111728.2, 'low': 109700.9, 'close': 110691.9}",True,44.52355933895006,-228.6193290008814,-407.2226693878335,178.60334038695208,112342.0495251308,111018.39499999999,109694.74047486918,2647.309050261625,0.37666910292633615,1358.178863332709,27.063932053417727,51.10893128668201,-72.93606794658227,-49.84835409119763,110984.23809523809,100.0,1,346.0,0.47335763508165535
1757001600000,109484.0,110181.6,109320.9,109745.2,1,2025-09-04T16:00:00Z,"{'open': 109484.0, 'high': 110181.6, 'low': 109320.9, 'close': 109745.2}",True,39.65036242892815,-333.8609679221263,-392.5503290946921,58.68936117256578,112391.20063673817,110955.76000000001,109520.31936326185,2870.8812734763196,0.078331569757269,1359.0946588089441,10.498057747977379,25.55979036461419,-89.50194225202262,-176.51216153067492,110930.73333333332,100.0,0,-1008.8000000000029,-0.2413401605480194
1756987200000,110794.0,111111.2,109293.5,109484.3,1,2025-09-04T12:00:00Z,"{'open': 110794.0, 'high': 111111.2, 'low': 109293.5, 'close': 109484.3}",True,38.402880479156664,-433.3230956476473,-400.7048824052831,-32.61821324236416,112445.47264192282,110875.63,109305.78735807718,3139.68528384564,0.05685685850148877,1391.8521831797336,4.688997567029629,14.083662456141576,-95.31100243297037,-127.29768517073082,110917.43809523809,100.0,-1,-1297.8999999999942,-0.7808174114307748
1756972800000,110443.8,111124.2,110395.1,110794.0,1,2025-09-04T08:00:00Z,"{'open': 110443.8, 'high': 111124.2, 'low': 110395.1, 'close': 110794.0}",True,47.356775946786584,-401.8336162799242,-400.9306291802113,-0.9029870997128455,112416.21302803778,110854.20999999999,109292.20697196221,3124.0060560755664,0.48072666988500373,1409.5698843811808,36.87547614951704,17.35417715484135,-63.12452385048296,-12.953562394421395,110965.03809523811,100.0,0,-253.6999999999971,0.036116077071708476
1756958400000,111145.2,111334.2,110271.7,110444.0,1,2025-09-04T04:00:00Z,"{'open': 111145.2, 'high': 111334.2, 'low': 110271.7, 'close': 110444.0}",True,45.455189854079734,-400.50329921083176,-400.8451631863354,0.34186397550365655,112371.50379562087,110812.48499999999,109253.4662043791,3118.0375912417658,0.38182150175641855,1384.7791783539537,28.27406551817351,23.279513078240058,-71.72593448182649,-22.24014660462076,110975.00476190478,100.0,-1,-185.6999999999971,-0.30528370081113854
1756944000000,111700.4,112181.2,111120.1,111145.1,1,2025-09-04T00:00:00Z,"{'open': 111700.4, 'high': 112181.2, 'low': 111120.1, 'close': 111145.1}",True,49.803346996345624,-338.96868271271524,-388.46986709161143,49.5011843788962,112360.34530248454,110806.92,109253.49469751546,3106.850604969077,0.6088497784409475,1409.9520941858138,45.503919785702074,36.88448715113088,-54.496080214297926,86.84488392137456,111025.44523809524,100.0,0,-418.8999999999942,0.0877100561290407
1756929600000,112191.8,112253.3,111594.1,111700.4,1,2025-09-03T20:00:00Z,"{'open': 112191.8, 'high': 112253.3, 'low': 111594.1, 'close': 111700.4}",True,52.999218198406595,-242.59747397243336,-359.2953884677758,116.69791449534245,112456.37507883908,110855.80999999998,109255.24492116089,3201.1301576781843,0.7638411930780726,1388.3983731725414,59.150672138801966,44.30955248089251,-40.849327861198034,117.3821418367956,111098.37380952381,100.0,1,1023.2999999999884,0.9678232879597406
1756915200000,112196.3,112581.1,111662.8,112191.8,1,2025-09-03T16:00:00Z,"{'open': 112196.3, 'high': 112581.1, 'low': 111662.8, 'close': 112191.8}",True,55.68783926665338,-125.12832212212379,-312.4619751986454,187.3336530765216,112632.29404921565,110934.275,109236.25595078434,3396.0380984313088,0.8702917822332094,1354.8199179459316,71.22705266520849,58.627214863237505,-28.772947334791507,130.85025495843172,111184.11190476191,100.0,2,-119.80000000000291,0.5627263274891569
1756900800000,111414.9,112501.5,110995.2,112196.3,1,2025-09-03T12:00:00Z,"{'open': 111414.9, 'high': 112501.5, 'low': 110995.2, 'close': 112196.3}",True,55.71282341525559,-31.309148198124603,-256.2314097985412,224.92226160041662,112780.29530800674,111035.56999999999,109290.84469199325,3489.4506160134915,0.8326397555744983,1365.6399238069368,71.33764223046862,67.2384556781597,-28.662357769531376,90.29272134347866,111256.79523809523,100.0,3,-725.3000000000029,1.372641675649251
1756886400000,111062.0,111678.6,110846.3,111414.9,1,2025-09-03T08:00:00Z,"{'open': 111062.0, 'high': 111678.6, 'low': 110846.3, 'close': 111414.9}",True,50.39897781198937,-19.78120112720353,-208.9413680642737,189.16016693707016,112791.91616603146,111105.78,109419.64383396854,3372.2723320629157,0.5916651947296611,1364.5227863921557,52.13437860952032,64.89969116839914,-47.86562139047968,19.62847468743302,111272.49523809525,100.0,2,141.0,-0.7984037267744486
1756872000000,111001.6,111115.9,110498.5,111062.0,1,2025-09-03T04:00:00Z,"{'open': 111001.6, 'high': 111115.9, 'low': 110498.5, 'close': 111062.0}",True,48.16465877379019,-38.675473922048695,-174.8881892358287,136.21271531378,112791.6840858428,111141.58499999999,109491.48591415718,3300.1981716856244,0.47588478150106284,1332.5140159355726,48.14734148267124,57.20645410755339,-51.85265851732876,-32.02436350752459,111234.57142857143,100.0,1,370.1000000000058,-1.6468062797551628
1756857600000,111207.6,111747.5,110844.5,111001.7,1,2025-09-03T00:00:00Z,"{'open': 111207.6, 'high': 111747.5, 'low': 110844.5, 'close': 111001.7}",True,47.77491986729571,-57.84818937187083,-151.48018926303712,93.63199989116629,112795.94520578092,111153.97,109511.99479421908,3283.9504115618474,0.45363206476446627,1301.834443368746,46.50567640412715,48.92913216543957,-53.49432359587285,1.8720771713851838,111144.40952380953,100.0,0,1256.5,-0.24462160488667792
1756843200000,110767.0,111512.1,110671.0,111207.6,1,2025-09-02T20:00:00Z,"{'open': 110767.0, 'high': 111512.1, 'low': 110671.0, 'close': 111207.6}",True,49.28400568212493,-55.785237779899035,-132.3411989664095,76.55596118651047,112808.39815939528,111175.24000000002,109542.08184060476,3266.3163187905157,0.509907184988124,1268.9248402709786,58.221803139068086,50.95827367528883,-41.778196860931914,-8.45563923441454,111058.82619047619,100.0,1,1723.300000000003,0.465887747884002
1756828800000,110794.8,111113.9,110152.4,110767.2,1,2025-09-02T16:00:00Z,"{'open': 110794.8, 'high': 111113.9, 'low': 110152.4, 'close': 110767.2}",True,46.20839505139089,-88.6648598912725,-123.60593115138211,34.94107126010961,112803.30659583115,111161.215,109519.12340416884,3284.183191662305,0.3800264854286137,1253.658780251624,44.82601289694593,49.85116414671372,-55.17398710305407,-62.092014064475784,111032.80714285714,100.0,0,-26.80000000000291,0.9312480181365563
