timestamp,open,high,low,close,volume,currency_volume,turnover,trades,time_iso,ohlc,is_closed,funding_rate,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
1757816760000,116039.3,116039.3,116012.9,116012.9,2009,1.7317,200900,1,2025-09-14T02:26:00Z,"{'open': 116039.3, 'high': 116039.3, 'low': 116012.9, 'close': 116012.9}",True,0.0001,33.70566050720288,,,,,,,,,17.621683673470013,0.0,8.740016470877835,-100.0,,116063.66684409868,55.32771952165958,-3082,-63.90000000000873,-0.09180197985696271,False,False,False,False,False,False,False
1757816820000,116007.1,116007.1,116007.0,116007.1,1119,0.9646,111900,1,2025-09-14T02:27:00Z,"{'open': 116007.1, 'high': 116007.1, 'low': 116007.0, 'close': 116007.1}",True,0.0001,32.14425046568003,,,,,,,,,16.784420553936023,0.0888888888940629,2.4188396488980555,-99.91111111110594,,116059.88633129573,49.05960618643107,-4201,-40.29999999998836,-0.0663312202101752,False,False,False,False,False,False,False
1757816880000,116007.0,116020.2,116007.0,116020.2,1982,1.7083,198200,1,2025-09-14T02:28:00Z,"{'open': 116007.0, 'high': 116020.2, 'low': 116007.0, 'close': 116020.2}",True,0.0001,39.015867700350384,,,,,,,,,16.528390514368958,11.743772241990902,3.944220376961655,-88.2562277580091,,116049.85061212709,54.44852884467485,-2219,-12.80000000000291,-0.048760820422346085,False,False,False,False,False,False,False
1757816940000,116020.2,116020.2,116014.2,116014.2,2364,2.0376,236400,1,2025-09-14T02:29:00Z,"{'open': 116020.2, 'high': 116020.2, 'low': 116014.2, 'close': 116014.2}",True,0.0001,37.15973283227181,,,,,,,,,15.776362620485461,9.33852140077373,7.057060843886231,-90.66147859922627,,116042.29552109403,56.6353475169461,-4583,-34.80000000000291,-0.028608999426094073,False,False,False,False,False,False,False
1757817000000,116014.1,116014.1,115988.5,115988.5,1443,1.2436,144300,1,2025-09-14T02:30:00Z,"{'open': 116014.1, 'high': 116014.1, 'low': 115988.5, 'close': 115988.5}",True,0.0001,30.472544739582034,,,,116107.79293688212,116047.2,115986.60706311787,121.18587376424694,0.01562011167909609,16.48519386187915,0.0,7.027431214254878,-100.0,-152.26386806596187,116033.27160943187,50.35821054165528,-6026,-73.39999999999418,-0.03835115872208768,False,False,False,False,False,False,False
1757817060000,115984.3,115984.3,115937.7,115937.7,1309,1.1285,130900,1,2025-09-14T02:31:00Z,"{'open': 115984.3, 'high': 115984.3, 'low': 115937.7, 'close': 115937.7}",True,0.0001,22.032426112913555,,,,116118.38405029614,116041.4,115964.41594970385,153.96810059229028,-0.1735161348427371,18.936251443173706,0.0,3.112840466924577,-100.0,-224.98387533029216,116025.64314942651,49.49860959065816,-7335,-114.30000000000291,-0.0959077631000723,True,False,False,False,False,False,True
1757817120000,115936.4,115936.4,115921.1,115921.2,1643,1.4176,164300,1,2025-09-14T02:32:00Z,"{'open': 115936.4, 'high': 115936.4, 'low': 115921.1, 'close': 115921.2}",True,0.0001,20.08640741015536,,,,116124.8527046623,116033.62,115942.38729533768,182.46540932462085,-0.11611677750928616,18.769376340089245,0.06863417981555996,0.022878059938519987,-99.93136582018444,-231.90438280620185,116015.64307999567,51.711191900749064,-8978,-125.0,-0.12122841345867774,True,False,False,False,False,False,True
1757817180000,115933.9,115933.9,115933.8,115933.9,41,0.0354,4100,1,2025-09-14T02:33:00Z,"{'open': 115933.9, 'high': 115933.9, 'low': 115933.8, 'close': 115933.9}",True,0.0001,25.538005286441987,,,,116124.13939375195,116026.15999999999,115928.18060624803,195.9587875039142,0.02918671739509564,18.33584945865409,9.090909090901574,3.0531810902390446,-90.90909090909842,-176.0752688172535,116010.34620879007,42.168247723864894,-8937,-105.30000000000291,-0.10176472615724488,True,False,False,False,False,False,False
1757817240000,115933.9,115958.9,115933.8,115933.8,696,0.6002,69600,1,2025-09-14T02:34:00Z,"{'open': 115933.9, 'high': 115958.9, 'low': 115933.8, 'close': 115933.8}",True,0.0001,25.523240745863035,,,,116112.88916301775,116016.875,115920.86083698225,192.02832603550632,0.0673815331565386,18.8190030687496,9.019886363635042,6.059809878117392,-90.98011363636496,-140.13188462774647,116002.09463165286,46.51433743812086,-9633,-105.39999999999418,-0.09685797553043028,True,False,False,False,False,False,False
1757817300000,115930.7,115930.8,115874.5,115874.5,3598,3.1052,359800,1,2025-09-14T02:35:00Z,"{'open': 115930.7, 'high': 115930.8, 'low': 115874.5, 'close': 115874.5}",True,0.0001,18.640864723845667,,,,116115.61810149412,116006.39499999999,115897.17189850585,218.44620298827067,-0.10378710270863138,21.71050284955341,0.0,6.036931818178871,-100.0,-185.8748638560193,115971.32907060953,60.63089178298808,-13231,-164.6999999999971,-0.14193479444876997,True,False,False,False,False,False,True
1757817360000,115874.5,115874.5,115754.4,115756.4,8685,7.5029,868500,1,2025-09-14T02:36:00Z,"{'open': 115874.5, 'high': 115874.5, 'low': 115754.4, 'close': 115756.4}",True,0.0001,11.810431672765432,-51.01949506155506,,,116140.07887937523,115990.375,115840.67112062477,299.407758750458,-0.2814593749222536,28.738324074585726,0.7020007020006804,3.240629021878574,-99.29799929799933,-251.30140009829927,115908.78813443622,73.72313142625066,-21916,-256.5,-0.24371074602376003,True,False,False,False,False,False,True
1757817420000,115756.5,115839.7,115756.5,115839.7,3118,2.6938,311800,1,2025-09-14T02:37:00Z,"{'open': 115756.5, 'high': 115839.7, 'low': 115756.5, 'close': 115839.7}",True,0.0001,31.011959324145224,-54.592102871014504,,,116140.83178437209,115979.99000000002,115819.14821562795,321.6835687441344,0.06388820060744628,32.63558664068695,29.940329940330045,10.214110214110242,-70.05967005966995,-181.4362346852824,115897.94426473387,52.96488821951422,-18798,-167.40000000000873,-0.1719246599425022,False,False,False,False,False,False,False
1757817480000,115839.7,115863.0,115819.1,115863.0,1027,0.8866,102700,1,2025-09-14T02:38:00Z,"{'open': 115839.7, 'high': 115863.0, 'low': 115819.1, 'close': 115863.0}",True,0.0001,35.258147991639504,-54.910332888423,,,116138.09251978886,115971.49000000002,115804.88748021118,333.20503957767505,0.17440468446237542,33.44018759492318,38.11863811863899,22.92032292032324,-61.88136188136101,-121.54497395282998,115896.19065036449,47.549268542983725,-17771,-157.1999999999971,-0.12920976891362443,False,False,False,False,False,False,False
1757817540000,115862.9,115862.9,115844.3,115844.3,834,0.7203,83400,1,2025-09-14T02:39:00Z,"{'open': 115862.9, 'high': 115862.9, 'low': 115844.3, 'close': 115844.3}",True,0.0001,33.47722439427412,-56.02563751304115,,,116132.6355061843,115961.255,115789.8744938157,342.7610123686027,0.158785580099089,32.38731705242846,31.554931554933653,33.204633204634234,-68.44506844506635,-104.689896243281,115894.91004865854,47.070858621842994,-18605,-169.89999999999418,-0.1403362380406052,False,False,False,False,False,False,False
1757817600000,115844.3,115844.3,115844.3,115844.3,801,0.6913,80100,1,2025-09-14T02:40:00Z,"{'open': 115844.3, 'high': 115844.3, 'low': 115844.3, 'close': 115844.3}",True,0.0001,33.47722439427412,-56.2609828740533,,,116122.44356627515,115950.375,115778.30643372485,344.1371325502987,0.1917653168842706,30.07393726296928,33.822422874344525,34.498664182639054,-66.17757712565547,-98.74162837493259,115884.60789718539,46.983813204416755,-17804,-144.1999999999971,-0.15161152971637196,False,False,False,False,False,False,False
1757817660000,115844.3,115851.3,115844.3,115851.2,457,0.3949,45700,1,2025-09-14T02:41:00Z,"{'open': 115844.3, 'high': 115851.3, 'low': 115844.3, 'close': 115851.2}",True,0.0001,34.884715266138556,-55.25379211276595,,,116110.93978627514,115940.335,115769.73021372488,341.2095725502586,0.23876758692964237,28.4257988870429,36.4183596689247,33.93190469940096,-63.5816403310753,-85.14195323450768,115879.13126890015,46.02827581605002,-17347,-86.5,-0.14050004223620902,False,False,False,False,False,False,False
1757817720000,115844.2,115844.2,115826.3,115826.3,554,0.4785,55400,1,2025-09-14T02:42:00Z,"{'open': 115844.2, 'high': 115844.2, 'low': 115826.3, 'close': 115826.3}",True,0.0001,32.23421831968196,-55.82133448366949,,,116099.5802702065,115929.34,115759.0997297935,340.480540413002,0.19736890139152638,28.173956109396563,27.050413844999227,32.430398796089484,-72.94958615500077,-90.05522056869417,115867.95925479862,46.35955168183332,-17901,-94.89999999999418,-0.13984144979889995,False,False,False,False,False,False,False
1757817780000,115826.3,115839.8,115826.3,115839.8,1837,1.586,183700,1,2025-09-14T02:43:00Z,"{'open': 115826.3, 'high': 115839.8, 'low': 115826.3, 'close': 115839.8}",True,0.0001,35.11274736951367,-54.552926546530216,,,116086.02468610265,115919.37,115752.71531389734,333.3093722053163,0.26127283948385993,27.125816387296812,32.884097035042316,32.117623516322084,-67.11590296495768,-78.28970824672467,115852.19931267518,50.6722987442899,-16064,-94.09999999999127,-0.08444190284954263,False,False,False,False,False,False,False
1757817840000,115839.7,115839.7,115822.6,115822.7,1187,1.0251,118700,1,2025-09-14T02:44:00Z,"{'open': 115839.7, 'high': 115839.7, 'low': 115822.6, 'close': 115822.7}",True,0.0001,33.18961405222136,-54.301576435696916,-54.400791061868325,0.09921462617140975,116070.7246346647,115908.545,115746.3653653353,324.3592693294049,0.23533976637239004,26.41682950248969,29.708568943018843,29.881026607686795,-70.29143105698115,-76.22841965472306,115842.99605485967,48.54289202889358,-17251,-111.10000000000582,-0.08497151513269359,False,False,False,False,False,False,False
1757817900000,115822.6,115822.7,115815.5,115815.5,936,0.8084,93600,1,2025-09-14T02:45:00Z,"{'open': 115822.6, 'high': 115822.7, 'low': 115815.5, 'close': 115815.5}",True,0.0001,32.3853218341206,-54.060187301176484,-54.332670309729956,0.27248300855347196,116052.6633985461,115897.35999999999,115742.05660145388,310.60679709221586,0.23645135661444439,25.04419882374022,29.87775061124979,30.823472196436985,-70.1222493887502,-78.61413527761366,115836.39376852653,47.709144253977485,-18187,-59.0,-0.10212716039052787,False,False,False,False,False,False,False
1757817960000,115813.1,115845.5,115813.1,115845.5,2319,2.0026,231900,1,2025-09-14T02:46:00Z,"{'open': 115813.1, 'high': 115845.5, 'low': 115813.1, 'close': 115845.5}",True,0.0001,39.01659303373748,-50.861831856149365,-53.638502619013835,2.7766707628644696,116036.32265625776,115888.98999999999,115741.65734374222,294.6653125155426,0.3524088240019879,25.569613193472644,44.547677261616535,34.71133227196172,-55.452322738383465,-57.48194222859492,115830.58563306503,52.545513608073875,-15868,89.10000000000582,-0.07616415575095693,False,False,False,False,False,False,False
