timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed
1757638800000,115835.5,116010.1,115356.8,115368.7,1,2025-09-12T01:00:00Z,"{'open': 115835.5, 'high': 116010.1, 'low': 115356.8, 'close': 115368.7}",True
1757635200000,115480.1,116311.6,115401.6,115835.5,1,2025-09-12T00:00:00Z,"{'open': 115480.1, 'high': 116311.6, 'low': 115401.6, 'close': 115835.5}",True
1757631600000,115076.9,115482.7,115075.7,115480.2,1,2025-09-11T23:00:00Z,"{'open': 115076.9, 'high': 115482.7, 'low': 115075.7, 'close': 115480.2}",True
1757628000000,114475.0,115259.8,114418.8,115076.9,1,2025-09-11T22:00:00Z,"{'open': 114475.0, 'high': 115259.8, 'low': 114418.8, 'close': 115076.9}",True
1757624400000,114384.4,114517.7,114381.4,114475.0,1,2025-09-11T21:00:00Z,"{'open': 114384.4, 'high': 114517.7, 'low': 114381.4, 'close': 114475.0}",True
1757620800000,114404.8,114482.6,114227.6,114384.9,1,2025-09-11T20:00:00Z,"{'open': 114404.8, 'high': 114482.6, 'low': 114227.6, 'close': 114384.9}",True
1757617200000,114292.4,114515.2,114157.3,114400.4,1,2025-09-11T19:00:00Z,"{'open': 114292.4, 'high': 114515.2, 'low': 114157.3, 'close': 114400.4}",True
1757613600000,114576.1,114601.0,114081.1,114292.3,1,2025-09-11T18:00:00Z,"{'open': 114576.1, 'high': 114601.0, 'low': 114081.1, 'close': 114292.3}",True
1757610000000,114469.0,114594.2,114312.1,114576.1,1,2025-09-11T17:00:00Z,"{'open': 114469.0, 'high': 114594.2, 'low': 114312.1, 'close': 114576.1}",True
1757606400000,114154.8,114564.4,114153.8,114469.0,1,2025-09-11T16:00:00Z,"{'open': 114154.8, 'high': 114564.4, 'low': 114153.8, 'close': 114469.0}",True
1757602800000,114447.0,114672.7,113969.0,114154.8,1,2025-09-11T15:00:00Z,"{'open': 114447.0, 'high': 114672.7, 'low': 113969.0, 'close': 114154.8}",True
1757599200000,114606.6,114655.4,113917.7,114447.5,1,2025-09-11T14:00:00Z,"{'open': 114606.6, 'high': 114655.4, 'low': 113917.7, 'close': 114447.5}",True
1757595600000,113948.3,114713.1,113397.6,114606.1,1,2025-09-11T13:00:00Z,"{'open': 113948.3, 'high': 114713.1, 'low': 113397.6, 'close': 114606.1}",True
1757592000000,113999.6,114474.7,113456.1,113948.0,1,2025-09-11T12:00:00Z,"{'open': 113999.6, 'high': 114474.7, 'low': 113456.1, 'close': 113948.0}",True
1757588400000,114048.7,114095.4,113886.0,113999.5,1,2025-09-11T11:00:00Z,"{'open': 114048.7, 'high': 114095.4, 'low': 113886.0, 'close': 113999.5}",True
1757584800000,113880.5,114100.6,113869.6,114052.6,1,2025-09-11T10:00:00Z,"{'open': 113880.5, 'high': 114100.6, 'low': 113869.6, 'close': 114052.6}",True
1757581200000,114037.5,114069.0,113752.2,113880.6,1,2025-09-11T09:00:00Z,"{'open': 114037.5, 'high': 114069.0, 'low': 113752.2, 'close': 113880.6}",True
1757577600000,114076.4,114186.3,113947.2,114037.5,1,2025-09-11T08:00:00Z,"{'open': 114076.4, 'high': 114186.3, 'low': 113947.2, 'close': 114037.5}",True
1757574000000,114312.7,114314.5,113948.1,114076.4,1,2025-09-11T07:00:00Z,"{'open': 114312.7, 'high': 114314.5, 'low': 113948.1, 'close': 114076.4}",True
1757570400000,114243.3,114444.7,114050.7,114312.8,1,2025-09-11T06:00:00Z,"{'open': 114243.3, 'high': 114444.7, 'low': 114050.7, 'close': 114312.8}",True
1757566800000,114130.2,114334.8,113933.3,114243.3,1,2025-09-11T05:00:00Z,"{'open': 114130.2, 'high': 114334.8, 'low': 113933.3, 'close': 114243.3}",True
1757563200000,114384.1,114387.1,114056.0,114129.9,1,2025-09-11T04:00:00Z,"{'open': 114384.1, 'high': 114387.1, 'low': 114056.0, 'close': 114129.9}",True
1757559600000,113797.2,114421.0,113796.5,114384.1,1,2025-09-11T03:00:00Z,"{'open': 113797.2, 'high': 114421.0, 'low': 113796.5, 'close': 114384.1}",True
1757556000000,113883.4,113932.0,113697.1,113797.2,1,2025-09-11T02:00:00Z,"{'open': 113883.4, 'high': 113932.0, 'low': 113697.1, 'close': 113797.2}",True
1757552400000,113868.7,114159.6,113803.1,113883.4,1,2025-09-11T01:00:00Z,"{'open': 113868.7, 'high': 114159.6, 'low': 113803.1, 'close': 113883.4}",True
1757548800000,113936.4,113979.6,113635.1,113868.2,1,2025-09-11T00:00:00Z,"{'open': 113936.4, 'high': 113979.6, 'low': 113635.1, 'close': 113868.2}",True
1757545200000,113861.2,114005.4,113762.2,113936.4,1,2025-09-10T23:00:00Z,"{'open': 113861.2, 'high': 114005.4, 'low': 113762.2, 'close': 113936.4}",True
1757541600000,113808.7,113971.1,113690.7,113861.2,1,2025-09-10T22:00:00Z,"{'open': 113808.7, 'high': 113971.1, 'low': 113690.7, 'close': 113861.2}",True
1757538000000,113527.3,113827.5,113494.9,113808.8,1,2025-09-10T21:00:00Z,"{'open': 113527.3, 'high': 113827.5, 'low': 113494.9, 'close': 113808.8}",True
1757534400000,113541.8,113843.5,113523.0,113527.0,1,2025-09-10T20:00:00Z,"{'open': 113541.8, 'high': 113843.5, 'low': 113523.0, 'close': 113527.0}",True
1757530800000,113558.9,113585.7,113112.2,113544.6,1,2025-09-10T19:00:00Z,"{'open': 113558.9, 'high': 113585.7, 'low': 113112.2, 'close': 113544.6}",True
1757527200000,113710.1,113864.8,113320.5,113559.3,1,2025-09-10T18:00:00Z,"{'open': 113710.1, 'high': 113864.8, 'low': 113320.5, 'close': 113559.3}",True
1757523600000,113745.9,114060.1,113381.8,113710.1,1,2025-09-10T17:00:00Z,"{'open': 113745.9, 'high': 114060.1, 'low': 113381.8, 'close': 113710.1}",True
1757520000000,113830.7,113921.9,113547.0,113746.0,1,2025-09-10T16:00:00Z,"{'open': 113830.7, 'high': 113921.9, 'low': 113547.0, 'close': 113746.0}",True
1757516400000,113884.1,114084.7,113709.9,113830.7,1,2025-09-10T15:00:00Z,"{'open': 113884.1, 'high': 114084.7, 'low': 113709.9, 'close': 113830.7}",True
1757512800000,113926.0,114266.9,113775.6,113884.0,1,2025-09-10T14:00:00Z,"{'open': 113926.0, 'high': 114266.9, 'low': 113775.6, 'close': 113884.0}",True
1757509200000,113386.5,114292.3,113354.7,113922.8,1,2025-09-10T13:00:00Z,"{'open': 113386.5, 'high': 114292.3, 'low': 113354.7, 'close': 113922.8}",True
1757505600000,112280.7,113548.4,112280.7,113386.6,1,2025-09-10T12:00:00Z,"{'open': 112280.7, 'high': 113548.4, 'low': 112280.7, 'close': 113386.6}",True
1757502000000,112245.9,112382.6,112118.3,112280.7,1,2025-09-10T11:00:00Z,"{'open': 112245.9, 'high': 112382.6, 'low': 112118.3, 'close': 112280.7}",True
1757498400000,112249.4,112409.3,112173.6,112245.9,1,2025-09-10T10:00:00Z,"{'open': 112249.4, 'high': 112409.3, 'low': 112173.6, 'close': 112245.9}",True
1757494800000,112331.6,112400.5,112062.1,112249.4,1,2025-09-10T09:00:00Z,"{'open': 112331.6, 'high': 112400.5, 'low': 112062.1, 'close': 112249.4}",True
1757491200000,112484.5,112813.1,112289.7,112331.6,1,2025-09-10T08:00:00Z,"{'open': 112484.5, 'high': 112813.1, 'low': 112289.7, 'close': 112331.6}",True
1757487600000,111753.6,112537.9,111727.4,112484.5,1,2025-09-10T07:00:00Z,"{'open': 111753.6, 'high': 112537.9, 'low': 111727.4, 'close': 112484.5}",True
1757484000000,111541.1,111942.0,111359.5,111753.6,1,2025-09-10T06:00:00Z,"{'open': 111541.1, 'high': 111942.0, 'low': 111359.5, 'close': 111753.6}",True
1757480400000,111485.4,111673.2,111330.2,111541.0,1,2025-09-10T05:00:00Z,"{'open': 111485.4, 'high': 111673.2, 'low': 111330.2, 'close': 111541.0}",True
1757476800000,111496.8,111620.2,111355.7,111485.4,1,2025-09-10T04:00:00Z,"{'open': 111496.8, 'high': 111620.2, 'low': 111355.7, 'close': 111485.4}",True
1757473200000,111381.7,111543.0,111329.9,111490.1,1,2025-09-10T03:00:00Z,"{'open': 111381.7, 'high': 111543.0, 'low': 111329.9, 'close': 111490.1}",True
1757469600000,110967.6,111518.2,110967.6,111381.7,1,2025-09-10T02:00:00Z,"{'open': 110967.6, 'high': 111518.2, 'low': 110967.6, 'close': 111381.7}",True
1757466000000,110963.5,111182.6,110877.9,110967.7,1,2025-09-10T01:00:00Z,"{'open': 110963.5, 'high': 111182.6, 'low': 110877.9, 'close': 110967.7}",True
1757462400000,111497.1,111532.7,110877.5,110963.5,1,2025-09-10T00:00:00Z,"{'open': 111497.1, 'high': 111532.7, 'low': 110877.5, 'close': 110963.5}",True
1757458800000,111524.2,111546.1,111308.5,111497.1,1,2025-09-09T23:00:00Z,"{'open': 111524.2, 'high': 111546.1, 'low': 111308.5, 'close': 111497.1}",True
1757455200000,111251.6,111597.7,111205.8,111524.3,1,2025-09-09T22:00:00Z,"{'open': 111251.6, 'high': 111597.7, 'low': 111205.8, 'close': 111524.3}",True
1757451600000,111478.2,111679.3,111211.9,111251.6,1,2025-09-09T21:00:00Z,"{'open': 111478.2, 'high': 111679.3, 'low': 111211.9, 'close': 111251.6}",True
1757448000000,111259.4,111487.0,111032.5,111478.8,1,2025-09-09T20:00:00Z,"{'open': 111259.4, 'high': 111487.0, 'low': 111032.5, 'close': 111478.8}",True
1757444400000,111093.6,111355.8,111080.6,111261.1,1,2025-09-09T19:00:00Z,"{'open': 111093.6, 'high': 111355.8, 'low': 111080.6, 'close': 111261.1}",True
1757440800000,110984.8,111260.0,110869.8,111093.2,1,2025-09-09T18:00:00Z,"{'open': 110984.8, 'high': 111260.0, 'low': 110869.8, 'close': 111093.2}",True
1757437200000,110922.7,111151.3,110839.0,110984.9,1,2025-09-09T17:00:00Z,"{'open': 110922.7, 'high': 111151.3, 'low': 110839.0, 'close': 110984.9}",True
1757433600000,110830.9,111102.4,110735.7,110922.7,1,2025-09-09T16:00:00Z,"{'open': 110830.9, 'high': 111102.4, 'low': 110735.7, 'close': 110922.7}",True
1757430000000,111736.1,111805.4,110722.2,110830.9,1,2025-09-09T15:00:00Z,"{'open': 111736.1, 'high': 111805.4, 'low': 110722.2, 'close': 110830.9}",True
1757426400000,112731.3,112921.4,111475.1,111736.3,1,2025-09-09T14:00:00Z,"{'open': 112731.3, 'high': 112921.4, 'low': 111475.1, 'close': 111736.3}",True
1757422800000,112649.7,112912.8,112463.5,112731.4,1,2025-09-09T13:00:00Z,"{'open': 112649.7, 'high': 112912.8, 'low': 112463.5, 'close': 112731.4}",True
