timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed
1757088000000,110678.0,111567.5,110148.9,111564.0,1,2025-09-05T16:00:00Z,"{'open': 110678.0, 'high': 111567.5, 'low': 110148.9, 'close': 111564.0}",True
1757073600000,112311.5,113362.6,110229.5,110677.1,1,2025-09-05T12:00:00Z,"{'open': 112311.5, 'high': 113362.6, 'low': 110229.5, 'close': 110677.1}",True
1757059200000,112921.5,112962.1,112106.8,112311.6,1,2025-09-05T08:00:00Z,"{'open': 112921.5, 'high': 112962.1, 'low': 112106.8, 'close': 112311.6}",True
1757044800000,111274.0,112966.6,111097.0,112921.6,1,2025-09-05T04:00:00Z,"{'open': 111274.0, 'high': 112966.6, 'low': 111097.0, 'close': 112921.6}",True
1757030400000,110691.9,111460.3,110392.1,111273.9,1,2025-09-05T00:00:00Z,"{'open': 110691.9, 'high': 111460.3, 'low': 110392.1, 'close': 111273.9}",True
1757016000000,109744.3,111728.2,109700.9,110691.9,1,2025-09-04T20:00:00Z,"{'open': 109744.3, 'high': 111728.2, 'low': 109700.9, 'close': 110691.9}",True
1757001600000,109484.0,110181.6,109320.9,109745.2,1,2025-09-04T16:00:00Z,"{'open': 109484.0, 'high': 110181.6, 'low': 109320.9, 'close': 109745.2}",True
1756987200000,110794.0,111111.2,109293.5,109484.3,1,2025-09-04T12:00:00Z,"{'open': 110794.0, 'high': 111111.2, 'low': 109293.5, 'close': 109484.3}",True
1756972800000,110443.8,111124.2,110395.1,110794.0,1,2025-09-04T08:00:00Z,"{'open': 110443.8, 'high': 111124.2, 'low': 110395.1, 'close': 110794.0}",True
1756958400000,111145.2,111334.2,110271.7,110444.0,1,2025-09-04T04:00:00Z,"{'open': 111145.2, 'high': 111334.2, 'low': 110271.7, 'close': 110444.0}",True
1756944000000,111700.4,112181.2,111120.1,111145.1,1,2025-09-04T00:00:00Z,"{'open': 111700.4, 'high': 112181.2, 'low': 111120.1, 'close': 111145.1}",True
1756929600000,112191.8,112253.3,111594.1,111700.4,1,2025-09-03T20:00:00Z,"{'open': 112191.8, 'high': 112253.3, 'low': 111594.1, 'close': 111700.4}",True
1756915200000,112196.3,112581.1,111662.8,112191.8,1,2025-09-03T16:00:00Z,"{'open': 112196.3, 'high': 112581.1, 'low': 111662.8, 'close': 112191.8}",True
1756900800000,111414.9,112501.5,110995.2,112196.3,1,2025-09-03T12:00:00Z,"{'open': 111414.9, 'high': 112501.5, 'low': 110995.2, 'close': 112196.3}",True
1756886400000,111062.0,111678.6,110846.3,111414.9,1,2025-09-03T08:00:00Z,"{'open': 111062.0, 'high': 111678.6, 'low': 110846.3, 'close': 111414.9}",True
1756872000000,111001.6,111115.9,110498.5,111062.0,1,2025-09-03T04:00:00Z,"{'open': 111001.6, 'high': 111115.9, 'low': 110498.5, 'close': 111062.0}",True
1756857600000,111207.6,111747.5,110844.5,111001.7,1,2025-09-03T00:00:00Z,"{'open': 111207.6, 'high': 111747.5, 'low': 110844.5, 'close': 111001.7}",True
1756843200000,110767.0,111512.1,110671.0,111207.6,1,2025-09-02T20:00:00Z,"{'open': 110767.0, 'high': 111512.1, 'low': 110671.0, 'close': 111207.6}",True
1756828800000,110794.8,111113.9,110152.4,110767.2,1,2025-09-02T16:00:00Z,"{'open': 110794.8, 'high': 111113.9, 'low': 110152.4, 'close': 110767.2}",True
1756814400000,109718.4,111740.5,108353.4,110794.8,1,2025-09-02T12:00:00Z,"{'open': 109718.4, 'high': 111740.5, 'low': 108353.4, 'close': 110794.8}",True
1756800000000,110206.4,110690.3,109541.2,109716.7,1,2025-09-02T08:00:00Z,"{'open': 110206.4, 'high': 110690.3, 'low': 109541.2, 'close': 109716.7}",True
1756785600000,110308.9,110591.9,109963.9,110206.3,1,2025-09-02T04:00:00Z,"{'open': 110308.9, 'high': 110591.9, 'low': 109963.9, 'close': 110206.3}",True
1756771200000,109196.2,110600.1,108844.3,110308.9,1,2025-09-02T00:00:00Z,"{'open': 109196.2, 'high': 110600.1, 'low': 108844.3, 'close': 110308.9}",True
1756756800000,109192.0,109410.9,107420.4,109196.1,1,2025-09-01T20:00:00Z,"{'open': 109192.0, 'high': 109410.9, 'low': 107420.4, 'close': 109196.1}",True
1756742400000,108751.1,109316.2,108357.5,109192.0,1,2025-09-01T16:00:00Z,"{'open': 108751.1, 'high': 109316.2, 'low': 108357.5, 'close': 109192.0}",True
1756728000000,108740.6,109494.1,108521.1,108751.1,1,2025-09-01T12:00:00Z,"{'open': 108740.6, 'high': 109494.1, 'low': 108521.1, 'close': 108751.1}",True
1756713600000,109402.9,109890.5,108142.0,108740.5,1,2025-09-01T08:00:00Z,"{'open': 109402.9, 'high': 109890.5, 'low': 108142.0, 'close': 108740.5}",True
1756699200000,107626.9,109402.9,107227.7,109402.9,1,2025-09-01T04:00:00Z,"{'open': 107626.9, 'high': 109402.9, 'low': 107227.7, 'close': 109402.9}",True
1756684800000,108205.4,108452.7,107366.5,107626.7,1,2025-09-01T00:00:00Z,"{'open': 108205.4, 'high': 108452.7, 'low': 107366.5, 'close': 107626.7}",True
1756670400000,108875.9,109202.4,108029.1,108205.4,1,2025-08-31T20:00:00Z,"{'open': 108875.9, 'high': 109202.4, 'low': 108029.1, 'close': 108205.4}",True
1756656000000,108765.7,109197.5,108507.3,108876.0,1,2025-08-31T16:00:00Z,"{'open': 108765.7, 'high': 109197.5, 'low': 108507.3, 'close': 108876.0}",True
1756641600000,108355.9,108810.4,108153.7,108765.7,1,2025-08-31T12:00:00Z,"{'open': 108355.9, 'high': 108810.4, 'low': 108153.7, 'close': 108765.7}",True
1756627200000,108670.6,109080.5,108274.8,108355.9,1,2025-08-31T08:00:00Z,"{'open': 108670.6, 'high': 109080.5, 'low': 108274.8, 'close': 108355.9}",True
1756612800000,109176.0,109191.7,108479.2,108670.6,1,2025-08-31T04:00:00Z,"{'open': 109176.0, 'high': 109191.7, 'low': 108479.2, 'close': 108670.6}",True
1756598400000,108771.4,109456.0,108771.4,109175.9,1,2025-08-31T00:00:00Z,"{'open': 108771.4, 'high': 109456.0, 'low': 108771.4, 'close': 109175.9}",True
1756584000000,108788.5,108798.1,108431.3,108771.4,1,2025-08-30T20:00:00Z,"{'open': 108788.5, 'high': 108798.1, 'low': 108431.3, 'close': 108771.4}",True
1756569600000,108854.3,108875.2,108573.5,108788.5,1,2025-08-30T16:00:00Z,"{'open': 108854.3, 'high': 108875.2, 'low': 108573.5, 'close': 108788.5}",True
1756555200000,108649.4,108891.1,108171.6,108854.3,1,2025-08-30T12:00:00Z,"{'open': 108649.4, 'high': 108891.1, 'low': 108171.6, 'close': 108854.3}",True
1756540800000,108468.9,108738.1,108364.7,108649.6,1,2025-08-30T08:00:00Z,"{'open': 108468.9, 'high': 108738.1, 'low': 108364.7, 'close': 108649.6}",True
1756526400000,108390.8,108639.6,108097.5,108468.9,1,2025-08-30T04:00:00Z,"{'open': 108390.8, 'high': 108639.6, 'low': 108097.5, 'close': 108468.9}",True
1756512000000,108336.6,108391.7,107295.2,108390.9,1,2025-08-30T00:00:00Z,"{'open': 108336.6, 'high': 108391.7, 'low': 107295.2, 'close': 108390.9}",True
1756497600000,108175.3,108520.2,107418.7,108336.6,1,2025-08-29T20:00:00Z,"{'open': 108175.3, 'high': 108520.2, 'low': 107418.7, 'close': 108336.6}",True
1756483200000,108356.0,108798.7,107874.9,108177.0,1,2025-08-29T16:00:00Z,"{'open': 108356.0, 'high': 108798.7, 'low': 107874.9, 'close': 108177.0}",True
1756468800000,110057.0,111487.1,108046.2,108356.2,1,2025-08-29T12:00:00Z,"{'open': 110057.0, 'high': 111487.1, 'low': 108046.2, 'close': 108356.2}",True
1756454400000,109977.8,110229.9,109356.9,110057.0,1,2025-08-29T08:00:00Z,"{'open': 109977.8, 'high': 110229.9, 'low': 109356.9, 'close': 110057.0}",True
1756440000000,111668.5,111821.7,109834.1,109978.0,1,2025-08-29T04:00:00Z,"{'open': 111668.5, 'high': 111821.7, 'low': 109834.1, 'close': 109978.0}",True
1756425600000,112527.6,112604.3,111263.2,111668.5,1,2025-08-29T00:00:00Z,"{'open': 112527.6, 'high': 112604.3, 'low': 111263.2, 'close': 111668.5}",True
1756411200000,111855.4,112538.4,111830.6,112527.6,1,2025-08-28T20:00:00Z,"{'open': 111855.4, 'high': 112538.4, 'low': 111830.6, 'close': 112527.6}",True
1756396800000,112666.1,113200.4,111851.1,111855.1,1,2025-08-28T16:00:00Z,"{'open': 112666.1, 'high': 113200.4, 'low': 111851.1, 'close': 111855.1}",True
1756382400000,112901.3,113473.3,112362.1,112666.1,1,2025-08-28T12:00:00Z,"{'open': 112901.3, 'high': 113473.3, 'low': 112362.1, 'close': 112666.1}",True
1756368000000,113120.3,113345.9,112807.5,112901.4,1,2025-08-28T08:00:00Z,"{'open': 113120.3, 'high': 113345.9, 'low': 112807.5, 'close': 112901.4}",True
1756353600000,111975.3,113357.2,111922.8,113120.2,1,2025-08-28T04:00:00Z,"{'open': 111975.3, 'high': 113357.2, 'low': 111922.8, 'close': 113120.2}",True
